price,state,zip_code,area,home_status,latitude,longitude,zestimate,time_on_zillow,rent_zestimate,home_type,bedrooms,bathrooms,days_on_zillow,variable_type,variable_text,living_area,tax
3570.0,NY,10010,944,FOR_RENT,40.734194,-73.975862,None,1603512420000,2700,MULTI_FAMILY,2.0,1.0,170,TIME_ON_INFO,170 days ago,944.0,None
3758.0,NY,10010,None,FOR_RENT,40.740668,-73.982183,None,1591757460000,2950,MULTI_FAMILY,3.0,1.0,307,OPEN_HOUSE,Open: Mon. 11am-7:15pm,None,None
4100.0,NY,10010,647,FOR_RENT,40.736546,-73.981444,None,1618282200000,None,MULTI_FAMILY,1.0,1.0,0,TIME_ON_INFO,1 hour ago,647.0,None
4490.0,NY,10010,None,FOR_RENT,40.742362,-73.992387,831753,1618018560000,3225,MULTI_FAMILY,1.0,1.0,3,TIME_ON_INFO,3 days ago,None,None
4300.0,NY,10010,770,FOR_RENT,40.736391,-73.978759,1061263,1617700800000,3588,MULTI_FAMILY,1.0,1.0,6,OPEN_HOUSE,Open: Sun. 4-5pm,770.0,324421.0
4375.0,NY,10010,715,FOR_RENT,40.743577,-73.991922,831883,1617235440000,None,MULTI_FAMILY,1.0,1.0,12,TIME_ON_INFO,12 days ago,715.0,None
4300.0,NY,10010,527,FOR_RENT,40.744339,-73.991219,480993,1615972740000,2416,MULTI_FAMILY,None,1.0,26,TIME_ON_INFO,17 days ago,527.0,None
4000.0,NY,10010,669,FOR_RENT,40.738579,-73.983676,529619,1614228720000,2495,MULTI_FAMILY,None,1.0,46,OPEN_HOUSE,Open: Tue. 12-2pm,669.0,None
4200.0,NY,10010,None,FOR_RENT,40.738205,-73.984308,1161467,1614662940000,None,MULTI_FAMILY,3.0,1.0,41,TIME_ON_INFO,41 days ago,None,None
4245.0,NY,10010,637,FOR_RENT,40.737552,-73.982757,599207,1614412380000,2495,MULTI_FAMILY,1.0,1.0,44,TIME_ON_INFO,44 days ago,637.0,None
4200.0,NY,10010,None,FOR_RENT,40.739836,-73.984043,857485,1607400000000,2895,MULTI_FAMILY,2.0,1.0,126,TIME_ON_INFO,126 days ago,None,None
4995.0,NY,10010,None,FOR_RENT,40.739778,-73.986228,1162714,1617874680000,3800,MULTI_FAMILY,1.0,2.0,4,TIME_ON_INFO,4 days ago,None,None
4800.0,NY,10010,765,FOR_RENT,40.738579,-73.983676,587047,1617739500000,3100,MULTI_FAMILY,1.0,1.0,6,OPEN_HOUSE,Open: Tue. 12-2pm,765.0,None
4875.0,NY,10010,679,FOR_RENT,40.744339,-73.991219,769611,1617370440000,4095,MULTI_FAMILY,1.0,1.0,10,TIME_ON_INFO,10 days ago,679.0,None
4500.0,NY,10010,708,FOR_RENT,40.740682,-73.989225,1097933,1617148860000,3800,MULTI_FAMILY,1.0,1.0,13,TIME_ON_INFO,13 days ago,708.0,289709.0
4900.0,NY,10010,917,FOR_RENT,40.738733,-73.987619,1480923,1616798220000,4995,MULTI_FAMILY,1.0,1.0,17,TIME_ON_INFO,17 days ago,917.0,309608.0
4624.0,NY,10010,543,FOR_RENT,40.740943,-73.991128,500999,1616477940000,2675,MULTI_FAMILY,None,1.0,20,TIME_ON_INFO,20 days ago,543.0,None
4900.0,NY,10010,600,FOR_RENT,40.738484,-73.987803,859245,1616313720000,2700,MULTI_FAMILY,2.0,1.0,22,TIME_ON_INFO,22 days ago,600.0,219298.0
5000.0,NY,10010,605,FOR_RENT,40.737717,-73.983135,699295,1610725980000,2769,MULTI_FAMILY,2.0,1.0,87,TIME_ON_INFO,49 days ago,605.0,None
4575.0,NY,10010,None,FOR_RENT,40.73831,-73.984557,None,1612589340000,3200,MULTI_FAMILY,3.0,2.0,65,TIME_ON_INFO,65 days ago,None,None
5400.0,NY,10010,880,FOR_RENT,40.739393,-73.987136,1517106,1618012320000,4250,MULTI_FAMILY,2.0,1.5,3,TIME_ON_INFO,3 days ago,880.0,298428.0
5123.0,NY,10010,None,FOR_RENT,40.738579,-73.983676,599321,1617019800000,None,MULTI_FAMILY,1.0,1.0,14,OPEN_HOUSE,Open: Tue. 12-2pm,None,None
5450.0,NY,10010,943,FOR_RENT,40.738484,-73.987803,1179346,1613698140000,None,MULTI_FAMILY,1.0,2.0,53,TIME_ON_INFO,53 days ago,943.0,None
5015.0,NY,10010,944,FOR_RENT,40.734727,-73.976236,None,1607654760000,None,MULTI_FAMILY,2.0,1.0,123,TIME_ON_INFO,123 days ago,944.0,None
6000.0,NY,10010,1600,FOR_RENT,40.744221,-73.990627,None,1618202760000,5375,MULTI_FAMILY,4.0,1.5,0,TIME_ON_INFO,23 hours ago,1600.0,None
5525.0,NY,10010,775,FOR_RENT,40.741171,-73.992418,838005,1611843120000,None,MULTI_FAMILY,1.0,1.0,74,TIME_ON_INFO,11 days ago,775.0,None
6000.0,NY,10010,1100,FOR_RENT,40.742199,-73.986818,1660568,1616285700000,5250,MULTI_FAMILY,2.0,2.0,23,TIME_ON_INFO,23 days ago,1100.0,451695.0
5900.0,NY,10010,1025,FOR_RENT,40.743758,-73.98797,721175,1612735740000,None,MULTI_FAMILY,1.0,1.0,64,TIME_ON_INFO,64 days ago,1025.0,None
5895.0,NY,10010,998,FOR_RENT,40.736391,-73.978759,1595376,1607687880000,4500,MULTI_FAMILY,2.0,2.0,122,TIME_ON_INFO,122 days ago,998.0,589935.0
6495.0,NY,10010,933,FOR_RENT,40.743758,-73.98797,1589482,1618012320000,5000,MULTI_FAMILY,1.0,1.0,3,TIME_ON_INFO,3 days ago,933.0,283930.0
6475.0,NY,10010,898,FOR_RENT,40.744339,-73.991219,975130,1617202920000,None,MULTI_FAMILY,1.0,1.5,12,TIME_ON_INFO,12 days ago,898.0,None
6500.0,NY,10010,1186,FOR_RENT,40.737518,-73.980766,1620338,1616726640000,5500,MULTI_FAMILY,2.0,2.0,18,TIME_ON_INFO,18 days ago,1186.0,541782.0
6400.0,NY,10010,813,FOR_RENT,40.741171,-73.992418,859245,1616253240000,4312,MULTI_FAMILY,1.0,1.0,23,TIME_ON_INFO,23 days ago,813.0,None
6927.0,NY,10010,1158,FOR_RENT,40.739023,-73.979617,None,1618267800000,None,MULTI_FAMILY,4.0,2.0,0,TIME_ON_INFO,5 hours ago,1158.0,None
6595.0,NY,10010,1158,FOR_RENT,40.73707,-73.973898,1216850,1615930500000,None,MULTI_FAMILY,3.0,2.0,27,OPEN_HOUSE,Open: Thu. 11am-3pm,1158.0,None
6665.0,NY,10010,1211,FOR_RENT,40.734727,-73.976236,1233089,1615858320000,None,MULTI_FAMILY,3.0,2.0,28,TIME_ON_INFO,28 days ago,1211.0,None
6580.0,NY,10010,749,FOR_RENT,40.741171,-73.992418,846206,1611338760000,4095,MULTI_FAMILY,1.0,1.0,80,TIME_ON_INFO,80 days ago,749.0,None
7475.0,NY,10010,994,FOR_RENT,40.737717,-73.983135,1226755,1614468960000,4695,MULTI_FAMILY,4.0,2.0,44,TIME_ON_INFO,44 days ago,994.0,None
7500.0,NY,10010,1221,FOR_RENT,40.737518,-73.980766,1639583,1606185180000,5500,MULTI_FAMILY,2.0,2.0,140,TIME_ON_INFO,140 days ago,1221.0,620207.0
8500.0,NY,10010,1407,FOR_RENT,40.738733,-73.987619,2319637,1610490180000,6500,MULTI_FAMILY,2.0,2.0,90,TIME_ON_INFO,90 days ago,1407.0,475038.0
10000.0,NY,10010,1079,FOR_RENT,40.741746,-73.992713,1886750,1616524380000,5750,MULTI_FAMILY,2.0,2.5,20,TIME_ON_INFO,20 days ago,1079.0,779237.0
9750.0,NY,10010,None,FOR_RENT,40.740934,-73.990782,1893053,1616302920000,None,MULTI_FAMILY,3.0,2.0,22,TIME_ON_INFO,22 days ago,None,None
9900.0,NY,10010,1260,FOR_RENT,40.744339,-73.991219,1505453,1615972740000,7000,MULTI_FAMILY,2.0,2.5,26,TIME_ON_INFO,26 days ago,1260.0,None
9900.0,NY,10010,1725,FOR_RENT,40.741468,-73.992057,None,1605163260000,None,MULTI_FAMILY,2.0,2.0,151,TIME_ON_INFO,151 days ago,1725.0,None
2050.0,NY,10010,None,FOR_RENT,40.739682,-73.981767,626442,1613524800000,2394,MULTI_FAMILY,1.0,1.0,55,TIME_ON_INFO,55 days ago,None,None
2495.0,NY,10010,None,FOR_RENT,40.740302,-73.981313,782420,1613522580000,2700,MULTI_FAMILY,2.0,1.0,55,TIME_ON_INFO,55 days ago,None,None
2300.0,NY,10010,None,FOR_RENT,40.736562,-73.979348,844593,1608080460000,2500,MULTI_FAMILY,2.0,1.0,118,TIME_ON_INFO,55 days ago,None,None
2295.0,NY,10010,1200,FOR_RENT,40.739634,-73.980041,None,1613197740000,2600,MULTI_FAMILY,2.0,1.0,58,OPEN_HOUSE,Open: Mon. 9am-7:45pm,1200.0,None
2300.0,NY,10010,700,FOR_RENT,40.738405,-73.978728,674504,1610419800000,None,MULTI_FAMILY,2.0,1.0,91,TIME_ON_INFO,70 days ago,700.0,None
2200.0,NY,10010,725,FOR_RENT,40.735218,-73.980083,None,1600928460000,None,MULTI_FAMILY,2.0,1.0,200,TIME_ON_INFO,75 days ago,725.0,None
2430.0,NY,10010,None,FOR_RENT,40.736674,-73.982564,855178,1611112440000,2750,MULTI_FAMILY,2.0,1.0,83,TIME_ON_INFO,83 days ago,None,None
2275.0,NY,10010,None,FOR_RENT,40.73965,-73.981691,None,1604639820000,2393,MULTI_FAMILY,1.0,1.0,157,TIME_ON_INFO,128 days ago,None,None
2250.0,NY,10010,None,FOR_RENT,40.739341,-73.980957,None,1597378980000,2395,MULTI_FAMILY,1.0,1.0,241,TIME_ON_INFO,241 days ago,None,None
2250.0,NY,10009,None,FOR_RENT,40.728573,-73.980364,825542,1616806980000,3295,MULTI_FAMILY,2.0,1.0,17,TIME_ON_INFO,17 days ago,None,None
2100.0,NY,10009,396,FOR_RENT,40.725239,-73.982156,405189,1616804160000,None,MULTI_FAMILY,None,1.0,17,TIME_ON_INFO,17 days ago,396.0,None
2150.0,NY,10009,650,FOR_RENT,40.723121,-73.98291,692741,1616730600000,2353,MULTI_FAMILY,1.0,1.0,18,TIME_ON_INFO,18 days ago,650.0,None
2300.0,NY,10009,1500,FOR_RENT,40.723994,-73.979896,905426,1616630880000,5615,MULTI_FAMILY,2.0,1.0,19,TIME_ON_INFO,19 days ago,1500.0,None
2350.0,NY,10009,None,FOR_RENT,40.726687,-73.985625,None,1616112540000,1914,MULTI_FAMILY,None,1.0,25,TIME_ON_INFO,25 days ago,None,None
2125.0,NY,10009,None,FOR_RENT,40.728555,-73.983344,833150,1616111760000,1850,MULTI_FAMILY,2.0,1.0,25,TIME_ON_INFO,25 days ago,None,None
2200.0,NY,10009,None,FOR_RENT,40.721396,-73.979563,777649,1615597020000,None,MULTI_FAMILY,2.0,1.0,31,TIME_ON_INFO,31 days ago,None,None
2495.0,NY,10009,None,FOR_RENT,40.727899,-73.981062,825542,1615545000000,2575,MULTI_FAMILY,2.0,1.0,31,OPEN_HOUSE,Open: Mon. 11am-7pm,None,None
2399.0,NY,10009,None,FOR_RENT,40.729959,-73.982013,830968,1615421460000,None,MULTI_FAMILY,2.0,1.0,33,TIME_ON_INFO,33 days ago,None,None
2083.0,NY,10009,1000,FOR_RENT,40.72406,-73.982264,855178,1614845220000,2700,MULTI_FAMILY,2.0,1.0,39,TIME_ON_INFO,39 days ago,1000.0,None
2400.0,NY,10009,None,FOR_RENT,40.722346,-73.979834,804671,1614781860000,None,MULTI_FAMILY,2.0,1.0,40,TIME_ON_INFO,40 days ago,None,None
2250.0,NY,10009,None,FOR_RENT,40.721567,-73.979047,None,1614405780000,None,MULTI_FAMILY,2.0,1.0,44,TIME_ON_INFO,42 days ago,None,None
2350.0,NY,10009,600,FOR_RENT,40.724403,-73.980201,452681,1614581040000,2300,MULTI_FAMILY,1.0,1.0,42,TIME_ON_INFO,42 days ago,600.0,None
2250.0,NY,10009,400,FOR_RENT,40.728726,-73.983014,429275,1613089380000,2600,MULTI_FAMILY,None,1.0,60,TIME_ON_INFO,60 days ago,400.0,None
2395.0,NY,10009,None,FOR_RENT,40.721609,-73.980424,817814,1612334400000,None,MULTI_FAMILY,2.0,1.0,68,TIME_ON_INFO,68 days ago,None,None
2495.0,NY,10009,None,FOR_RENT,40.725481,-73.983629,862583,1612236300000,None,MULTI_FAMILY,2.0,1.0,70,TIME_ON_INFO,70 days ago,None,None
2171.0,NY,10009,None,FOR_RENT,40.724931,-73.97854,822361,1611646320000,2550,MULTI_FAMILY,2.0,1.0,76,OPEN_HOUSE,Open: Tue. 10am-6pm,None,None
2150.0,NY,10009,350,FOR_RENT,40.722746,-73.981623,428523,1610771460000,2150,MULTI_FAMILY,1.0,1.0,86,TIME_ON_INFO,86 days ago,350.0,1906000.0
2495.0,NY,10009,None,FOR_RENT,40.721977,-73.981927,868242,1610606220000,2700,MULTI_FAMILY,2.0,1.0,88,TIME_ON_INFO,88 days ago,None,None
2450.0,NY,10009,None,FOR_RENT,40.728714,-73.978692,903436,1610445180000,2500,MULTI_FAMILY,3.0,1.0,90,TIME_ON_INFO,90 days ago,None,None
2495.0,NY,10009,None,FOR_RENT,40.727824,-73.980883,845998,1609560360000,2509,MULTI_FAMILY,2.0,1.0,101,OPEN_HOUSE,Open: Wed. 5:30-6:30pm,None,None
2050.0,NY,10009,450,FOR_RENT,40.723173,-73.979865,None,1604017860000,2350,MULTI_FAMILY,2.0,1.0,165,TIME_ON_INFO,132 days ago,450.0,None
2395.0,NY,10009,None,FOR_RENT,40.725348,-73.983111,None,1603338660000,2625,MULTI_FAMILY,2.0,1.0,173,TIME_ON_INFO,132 days ago,None,None
2395.0,NY,10009,None,FOR_RENT,40.725366,-73.979473,None,1604641680000,2500,MULTI_FAMILY,2.0,1.0,157,OPEN_HOUSE,Open: Mon. 11am-7pm,None,None
2200.0,NY,10009,None,FOR_RENT,40.727721,-73.984264,None,1603495440000,2500,MULTI_FAMILY,2.0,1.5,171,TIME_ON_INFO,171 days ago,None,None
2195.0,NY,10009,700,FOR_RENT,40.728525,-73.982541,None,1603258860000,3000,MULTI_FAMILY,2.0,1.0,173,TIME_ON_INFO,173 days ago,700.0,None
2275.0,NY,10009,None,FOR_RENT,40.724897,-73.983175,None,1602565680000,3250,MULTI_FAMILY,1.0,2.0,181,TIME_ON_INFO,181 days ago,None,None
2200.0,NY,10009,None,FOR_RENT,40.724775,-73.983629,None,1602020640000,2795,MULTI_FAMILY,2.0,1.0,188,TIME_ON_INFO,188 days ago,None,None
1900.0,NY,10011,None,FOR_RENT,40.745686,-73.996799,479010,1618271820000,2150,MULTI_FAMILY,None,1.0,0,TIME_ON_INFO,4 hours ago,None,None
1950.0,NY,10011,400,FOR_RENT,40.733334,-73.999176,473196,1618255860000,2196,MULTI_FAMILY,None,1.0,0,TIME_ON_INFO,8 hours ago,400.0,None
2000.0,NY,10011,None,FOR_RENT,40.743846,-74.002925,546856,1618186140000,2195,MULTI_FAMILY,None,1.0,1,TIME_ON_INFO,1 day ago,None,None
1850.0,NY,10011,550,FOR_RENT,40.747778,-74.001733,575795,1618131060000,None,MULTI_FAMILY,1.0,1.0,1,TIME_ON_INFO,1 day ago,550.0,None
1799.0,NY,10011,6175,FOR_RENT,40.738314,-73.996608,556097,1618049100000,2933,MULTI_FAMILY,None,1.0,2,OPEN_HOUSE,Open: Mon. 5-5:30pm,6175.0,1886000.0
1650.0,NY,10011,350,FOR_RENT,40.74524,-73.999835,450328,1618041900000,2000,MULTI_FAMILY,None,1.0,2,TIME_ON_INFO,2 days ago,350.0,None
1525.0,NY,10011,None,FOR_RENT,40.742842,-73.997249,610083,1617880980000,2075,MULTI_FAMILY,None,1.0,4,TIME_ON_INFO,2 days ago,None,None
1875.0,NY,10011,None,FOR_RENT,40.744422,-73.993706,797611,1617990600000,3400,MULTI_FAMILY,1.0,1.0,3,TIME_ON_INFO,3 days ago,None,None
1700.0,NY,10011,None,FOR_RENT,40.740852,-73.99945,606971,1617945540000,2941,MULTI_FAMILY,None,1.0,3,TIME_ON_INFO,3 days ago,None,None
1950.0,NY,10011,400,FOR_RENT,40.743559,-73.999396,480993,1617942420000,2600,MULTI_FAMILY,None,1.0,3,TIME_ON_INFO,3 days ago,400.0,None
2000.0,NY,10011,400,FOR_RENT,40.733572,-73.998919,None,1617926700000,2196,MULTI_FAMILY,None,1.0,4,TIME_ON_INFO,4 days ago,400.0,None
1595.0,NY,10011,None,FOR_RENT,40.740325,-73.999214,608656,1617924060000,None,MULTI_FAMILY,None,1.0,4,TIME_ON_INFO,4 days ago,None,None
1995.0,NY,10011,None,FOR_RENT,40.740341,-74.000395,612239,1617921360000,2100,MULTI_FAMILY,None,1.0,4,TIME_ON_INFO,4 days ago,None,None
1850.0,NY,10011,None,FOR_RENT,40.740166,-74.00077,722074,1617918240000,2700,MULTI_FAMILY,1.0,1.0,4,TIME_ON_INFO,4 days ago,None,None
1800.0,NY,10011,None,FOR_RENT,40.744192,-73.998518,499052,1617825000000,1999,MULTI_FAMILY,None,1.0,5,TIME_ON_INFO,5 days ago,None,None
2000.0,NY,10011,450,FOR_RENT,40.735769,-73.994828,466524,1617623340000,None,MULTI_FAMILY,None,1.0,7,OPEN_HOUSE,Open: Tue. 6:30-7pm,450.0,None
1795.0,NY,10011,None,FOR_RENT,40.74157,-73.99852,466524,1617599160000,2450,MULTI_FAMILY,None,1.0,7,TIME_ON_INFO,7 days ago,None,None
1950.0,NY,10011,None,FOR_RENT,40.742931,-73.996085,782841,1617484140000,None,MULTI_FAMILY,1.0,1.0,9,TIME_ON_INFO,9 days ago,None,None
1750.0,NY,10011,None,FOR_RENT,40.746521,-74.002853,None,1617444420000,None,MULTI_FAMILY,None,1.0,9,TIME_ON_INFO,9 days ago,None,None
1895.0,NY,10011,None,FOR_RENT,40.742806,-73.998932,558547,1617435360000,None,MULTI_FAMILY,None,1.0,9,TIME_ON_INFO,9 days ago,None,None
1900.0,NY,10011,600,FOR_RENT,40.740198,-74.000846,663128,1617163080000,3000,MULTI_FAMILY,1.0,1.0,13,TIME_ON_INFO,13 days ago,600.0,None
1850.0,NY,10011,370,FOR_RENT,40.736648,-73.995886,429275,1617152280000,2100,MULTI_FAMILY,None,1.0,13,TIME_ON_INFO,13 days ago,370.0,None
1850.0,NY,10011,400,FOR_RENT,40.737402,-73.99318,473196,1617141180000,2400,MULTI_FAMILY,None,1.0,13,TIME_ON_INFO,13 days ago,400.0,None
1950.0,NY,10011,None,FOR_RENT,40.739445,-73.991507,571232,1617072540000,2187,MULTI_FAMILY,None,1.0,14,TIME_ON_INFO,14 days ago,None,None
2000.0,NY,10011,550,FOR_RENT,40.73999,-73.99772,480460,1617066120000,2595,MULTI_FAMILY,None,1.0,14,TIME_ON_INFO,14 days ago,550.0,None
1875.0,NY,10011,550,FOR_RENT,40.74039,-74.00018,602187,1616795760000,2000,MULTI_FAMILY,1.0,1.0,17,OPEN_HOUSE,Open: Wed. 4-7pm,550.0,2241000.0
1875.0,NY,10011,None,FOR_RENT,40.738814,-74.001826,598957,1616634240000,2495,MULTI_FAMILY,None,1.0,19,TIME_ON_INFO,19 days ago,None,None
1750.0,NY,10011,None,FOR_RENT,40.734391,-73.998319,531890,1616627940000,2070,MULTI_FAMILY,None,1.0,19,TIME_ON_INFO,19 days ago,None,None
1799.0,NY,10011,39455,FOR_RENT,40.738937,-73.996079,579736,1615920960000,2700,MULTI_FAMILY,None,1.0,27,TIME_ON_INFO,27 days ago,39455.0,8667000.0
2000.0,NY,10011,500,FOR_RENT,40.737062,-73.999874,710722,1615336320000,2650,MULTI_FAMILY,None,1.0,34,TIME_ON_INFO,34 days ago,500.0,117371.0
1700.0,NY,10011,400,FOR_RENT,40.740358,-73.999292,None,1614914880000,None,MULTI_FAMILY,None,1.0,39,TIME_ON_INFO,39 days ago,400.0,None
2000.0,NY,10011,None,FOR_RENT,40.742898,-73.99906,600788,1614651480000,2400,MULTI_FAMILY,None,1.0,42,TIME_ON_INFO,42 days ago,None,None
1525.0,NY,10011,None,FOR_RENT,40.740819,-73.999372,608229,1614609180000,None,MULTI_FAMILY,None,1.0,42,TIME_ON_INFO,42 days ago,None,None
1850.0,NY,10011,None,FOR_RENT,40.743769,-73.999092,552708,1613737860000,2002,MULTI_FAMILY,None,1.0,52,TIME_ON_INFO,52 days ago,None,None
2350.0,NY,10011,None,FOR_RENT,40.74488,-74.00609,None,1618307400000,2400,MULTI_FAMILY,None,1.0,0,DAYS_ON,1 day on Zillow,None,None
2350.0,NY,10011,None,FOR_RENT,40.745336,-74.005517,None,1618305660000,None,MULTI_FAMILY,None,1.0,0,DAYS_ON,1 day on Zillow,None,None
2363.0,NY,10011,650,FOR_RENT,40.744683,-73.999674,769797,1618267920000,None,MULTI_FAMILY,1.0,1.0,0,OPEN_HOUSE,Open: Mon. 11:30am-8:45pm,650.0,None
2250.0,NY,10011,None,FOR_RENT,40.743025,-73.99682,535996,1618092720000,None,MULTI_FAMILY,None,1.0,2,TIME_ON_INFO,2 days ago,None,None
2250.0,NY,10011,None,FOR_RENT,40.742072,-74.003356,886455,1618026660000,2900,MULTI_FAMILY,2.0,1.0,3,TIME_ON_INFO,3 days ago,None,None
2395.0,NY,10011,None,FOR_RENT,40.738505,-73.998018,None,1618026660000,3200,MULTI_FAMILY,2.0,1.0,3,TIME_ON_INFO,3 days ago,None,None
2315.0,NY,10011,350,FOR_RENT,40.744989,-73.996271,432417,1618026660000,2100,MULTI_FAMILY,None,1.0,3,TIME_ON_INFO,3 days ago,350.0,None
2075.0,NY,10011,650,FOR_RENT,40.743901,-73.996741,734612,1618020360000,2566,MULTI_FAMILY,1.0,1.0,3,TIME_ON_INFO,3 days ago,650.0,None
2250.0,NY,10011,450,FOR_RENT,40.742442,-73.998763,532614,1618015020000,None,MULTI_FAMILY,1.0,1.0,3,TIME_ON_INFO,3 days ago,450.0,None
2250.0,NY,10011,None,FOR_RENT,40.742981,-73.995636,593498,1617903300000,None,MULTI_FAMILY,None,1.0,4,TIME_ON_INFO,4 days ago,None,None
2200.0,NY,10011,400,FOR_RENT,40.733047,-73.995963,444639,1617828660000,2195,MULTI_FAMILY,None,1.0,5,TIME_ON_INFO,5 days ago,400.0,82878000.0
2195.0,NY,10011,None,FOR_RENT,40.743592,-73.996479,497639,1617743160000,None,MULTI_FAMILY,None,1.0,6,TIME_ON_INFO,6 days ago,None,None
2195.0,NY,10011,None,FOR_RENT,40.741095,-74.000393,683245,1617734100000,2100,MULTI_FAMILY,None,1.0,6,TIME_ON_INFO,6 days ago,None,None
2350.0,NY,10011,600,FOR_RENT,40.738471,-73.997939,717065,1617693600000,2930,MULTI_FAMILY,1.0,1.0,6,TIME_ON_INFO,6 days ago,600.0,None
2150.0,NY,10011,None,FOR_RENT,None,None,607128,1617673620000,None,MULTI_FAMILY,None,1.0,7,TIME_ON_INFO,7 days ago,None,None
2400.0,NY,10011,None,FOR_RENT,40.743854,-73.999944,1115386,1617664920000,None,MULTI_FAMILY,2.0,1.0,7,TIME_ON_INFO,7 days ago,None,None
2480.0,NY,10011,None,FOR_RENT,40.742675,-73.997074,787005,1617593640000,None,MULTI_FAMILY,1.0,1.0,8,TIME_ON_INFO,8 days ago,None,None
2025.0,NY,10011,None,FOR_RENT,40.747049,-74.004338,580547,1617442500000,None,MULTI_FAMILY,None,1.0,9,TIME_ON_INFO,9 days ago,None,None
2500.0,NY,10011,None,FOR_RENT,40.744165,-73.997291,548576,1617426840000,2100,MULTI_FAMILY,None,1.0,9,TIME_ON_INFO,9 days ago,None,None
2300.0,NY,10011,None,FOR_RENT,40.743284,-73.997117,1029277,1617417780000,2995,MULTI_FAMILY,2.0,1.0,10,TIME_ON_INFO,10 days ago,None,None
2400.0,NY,10011,None,FOR_RENT,40.735204,-73.998081,None,1617319260000,2925,MULTI_FAMILY,1.0,1.0,11,OPEN_HOUSE,Open: Mon. 10am-6pm,None,None
2295.0,NY,10011,None,FOR_RENT,40.740555,-73.999048,760013,1617085920000,None,MULTI_FAMILY,1.0,1.0,13,TIME_ON_INFO,11 days ago,None,None
2300.0,NY,10011,None,FOR_RENT,40.745686,-73.996799,766996,1617241800000,2829,MULTI_FAMILY,1.0,1.0,12,TIME_ON_INFO,12 days ago,None,None
2450.0,NY,10011,None,FOR_RENT,40.734686,-73.998205,895138,1616225940000,3245,MULTI_FAMILY,1.0,1.0,23,TIME_ON_INFO,13 days ago,None,None
2350.0,NY,10011,None,FOR_RENT,40.741011,-73.996529,624215,1617055620000,2100,MULTI_FAMILY,None,1.0,14,TIME_ON_INFO,14 days ago,None,None
2150.0,NY,10011,None,FOR_RENT,40.739903,-74.000146,520822,1616883720000,2095,MULTI_FAMILY,None,1.0,16,TIME_ON_INFO,16 days ago,None,None
2195.0,NY,10011,None,FOR_RENT,40.738388,-73.994373,544757,1616797260000,2495,MULTI_FAMILY,None,1.0,17,TIME_ON_INFO,17 days ago,None,None
2400.0,NY,10011,None,FOR_RENT,40.740427,-74.000605,894257,1616714580000,None,MULTI_FAMILY,2.0,1.0,18,TIME_ON_INFO,18 days ago,None,None
2395.0,NY,10011,None,FOR_RENT,40.740007,-74.001592,600207,1616641140000,None,MULTI_FAMILY,None,1.0,19,TIME_ON_INFO,19 days ago,None,None
2100.0,NY,10011,None,FOR_RENT,40.745585,-74.0026,575322,1616454660000,None,MULTI_FAMILY,None,1.0,21,TIME_ON_INFO,21 days ago,None,None
2324.0,NY,10011,None,FOR_RENT,40.733542,-73.999149,458653,1616220480000,2095,MULTI_FAMILY,None,1.0,23,OPEN_HOUSE,Open: Wed. 10:30am-3:30pm,None,None
2795.0,NY,10011,425,FOR_RENT,40.742317,-73.997734,452955,1618291200000,2385,MULTI_FAMILY,1.0,1.0,0,DAYS_ON,1 day on Zillow,425.0,None
2995.0,NY,10011,512,FOR_RENT,40.737242,-73.996163,524408,1618277820000,2600,MULTI_FAMILY,None,1.0,0,TIME_ON_INFO,2 hours ago,512.0,None
2895.0,NY,10011,800,FOR_RENT,40.744182,-74.000385,None,1618276560000,None,MULTI_FAMILY,2.0,1.0,0,OPEN_HOUSE,Open: Tue. 2-3pm,800.0,None
3000.0,NY,10011,None,FOR_RENT,40.737329,-73.993277,1116836,1618176900000,None,MULTI_FAMILY,2.0,1.0,1,TIME_ON_INFO,1 day ago,None,None
2550.0,NY,10011,302,FOR_RENT,40.737133,-73.998143,425398,1618125600000,2819,MULTI_FAMILY,None,1.0,1,TIME_ON_INFO,1 day ago,302.0,None
2500.0,NY,10011,500,FOR_RENT,40.74325,-73.997037,558547,1618117020000,2700,MULTI_FAMILY,1.0,1.0,1,TIME_ON_INFO,1 day ago,500.0,None
2850.0,NY,10011,430,FOR_RENT,40.744743,-73.996449,470842,1618026660000,2375,MULTI_FAMILY,None,1.0,3,TIME_ON_INFO,3 days ago,430.0,None
2550.0,NY,10011,443,FOR_RENT,40.744989,-73.996271,470842,1618022160000,2350,MULTI_FAMILY,None,1.0,3,TIME_ON_INFO,3 days ago,443.0,None
2700.0,NY,10011,None,FOR_RENT,40.739933,-73.999091,512251,1618022100000,2132,MULTI_FAMILY,None,1.0,3,TIME_ON_INFO,3 days ago,None,None
2995.0,NY,10011,None,FOR_RENT,40.740555,-73.999048,1000538,1617861660000,3200,MULTI_FAMILY,2.0,1.0,4,TIME_ON_INFO,4 days ago,None,None
2995.0,NY,10011,None,FOR_RENT,40.745485,-74.005366,584589,1617828420000,2300,MULTI_FAMILY,None,1.0,5,OPEN_HOUSE,Open: Tue. 5-6pm,None,None
2699.0,NY,10011,6175,FOR_RENT,40.738314,-73.996608,578159,1617750180000,2125,MULTI_FAMILY,1.0,1.0,6,OPEN_HOUSE,Open: Mon. 5-5:30pm,6175.0,1886000.0
