3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,1,ALPHABET CITY,02 TWO FAMILY DWELLINGS,1,377,72,,B9,231 EAST 7TH,,10009,2,0,2,1718,5154,1901,1,B9,0,2020-10-02 00:00:00
5,1,ALPHABET CITY,03 THREE FAMILY DWELLINGS,1,377,66,,C0,243 EAST 7TH STREET,,10009,3,0,3,2381,3084,1899,1,C0,0,2020-10-31 00:00:00
6,1,ALPHABET CITY,03 THREE FAMILY DWELLINGS,1,377,66,,C0,243 EAST 7TH STREET,,10009,3,0,3,2381,3084,1899,1,C0,4350000,2020-07-16 00:00:00
7,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,372,10,,C7,274 EAST 3RD,,10009,9,1,10,2021,6445,1900,2,C7,0,2020-12-27 00:00:00
8,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,374,1,,C7,301-303 EAST 4TH STREET,,10009,8,2,10,1501,6929,1900,2,C7,3672530,2020-11-24 00:00:00
9,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,28,,C4,272 EAST 7TH STREET,,10009,24,0,24,2764,13206,1900,2,C4,1,2020-06-26 00:00:00
10,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 6C",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
11,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 5C",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
12,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 2C/D",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
13,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 3A",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
14,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 3B",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
15,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 4A",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
16,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 2A",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
17,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 3C/D",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
18,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 5B",,10009,19,0,19,2772,13248,1920,2,C4,125375,2020-03-13 00:00:00
19,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 1A",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
20,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 5A/6A",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
21,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 1B/2B",,10009,19,0,19,2772,13248,1920,2,C4,290000,2020-02-07 00:00:00
22,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 1C/1D",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
23,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 6B/6D",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
24,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 4D/5D",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
25,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 4B",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
26,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,31,,C4,"278 EAST 7TH STREET, 4C",,10009,19,0,19,2772,13248,1920,2,C4,2500,2020-02-11 00:00:00
27,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,41,,C4,"745 EAST 6TH STREET, 2D",,10009,28,0,28,4542,18254,1900,2,C4,585000,2020-02-06 00:00:00
28,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,376,54,,C4,"719 EAST 6TH STREET, 5D",,10009,20,0,20,2302,9750,1900,2,C4,249508,2020-06-03 00:00:00
29,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,384,6,,C4,9 AVENUE B,,10009,8,1,9,1587,6055,1900,2,C4,1250000,2020-06-16 00:00:00
30,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,384,7,,C7,11 AVENUE B,,10009,8,1,9,1586,6000,1900,2,C7,1250000,2020-06-16 00:00:00
31,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,393,37,,C7,"167 AVENUE C, 3B",,10009,8,2,10,1920,7485,1920,2,C7,20661,2020-09-01 00:00:00
32,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2B,393,37,,C7,"167 AVENUE C, 2A",,10009,8,2,10,1920,7485,1920,2,C7,37189,2020-09-01 00:00:00
33,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,395,6,,C7,205 AVENUE B,,10009,11,1,12,2232,6432,1910,2,C7,0,2020-10-21 00:00:00
34,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,400,42,,C7,231-233 EAST 4TH STREET,,10009,22,2,24,4664,15460,1890,2,C7,2500000,2020-06-16 00:00:00
35,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,401,13,,C4,506 EAST 6TH STREET,,10009,14,0,14,2426,6825,1920,2,C4,3950000,2020-08-24 00:00:00
36,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,406,20,,C4,528 EAST 13TH STREET,,10009,20,0,20,2581,10375,1900,2,C4,0,2020-10-21 00:00:00
37,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,406,27,,C4,"544 EAST 13TH STREET, 6AB",,10009,14,0,14,2468,10888,1900,2,C4,133115,2020-02-06 00:00:00
38,1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS,2,407,54,,C7,513 EAST 13TH STREET,,10009,27,2,29,3872,16000,1900,2,C7,2800000,2020-09-09 00:00:00
39,1,ALPHABET CITY,08 RENTALS - ELEVATOR APARTMENTS,2,392,43,,D3,N/A EAST 9TH STREET,,10009,14,0,14,2768,14572,2019,2,D3,0,2020-05-20 00:00:00
40,1,ALPHABET CITY,08 RENTALS - ELEVATOR APARTMENTS,2,396,29,,D6,644 EAST 14TH STREET,,10009,50,2,52,10098,66043,2017,2,D6,31289811,2020-04-29 00:00:00
41,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,373,40,,C6,"327 EAST 3RD STREET, 3E",,10009,,,,,,1920,2,C6,495000,2020-03-12 00:00:00
42,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,373,46,,C6,"317 EAST 3RD STREET, 13",,10009,,,,,,1925,2,C6,590000,2020-03-04 00:00:00
43,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,373,49,,C6,"311 EAST 3RD STREET, 12",,10009,,,,,,1920,2,C6,500000,2020-11-24 00:00:00
44,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,376,16,,C6,"248 EAST 7TH STREET, 3-4",,10009,,,,,,1928,2,C6,560000,2020-05-26 00:00:00
45,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,376,16,,C6,"248 EAST 7TH STREET, 24",,10009,,,,,,1928,2,C6,510000,2020-11-25 00:00:00
46,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,376,18,,C6,"252 EAST 7TH STREET, 21/22",,10009,,,,,,1928,2,C6,1150000,2020-09-22 00:00:00
47,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,376,18,,C6,"252 EAST 7TH STREET, 5-6",,10009,,,,,,1928,2,C6,1350000,2020-06-16 00:00:00
48,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,377,62,,C6,"249 EAST 7TH STREET, 7",,10009,,,,,,2001,2,C6,650000,2020-02-14 00:00:00
49,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,377,62,,C6,"249 E. 7TH STREET, 15",,10009,,,,,,2001,2,C6,610000,2020-02-14 00:00:00
50,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,377,67,,C6,"241 EAST 7 STREET, 2C",,10009,,,,,,1900,2,C6,409000,2021-01-06 00:00:00
51,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,387,37,,C6,"55 AVENUE C, 5",,10009,,,,,,1900,2,C6,799000,2020-11-20 00:00:00
52,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,389,17,,C6,"198 EAST 7TH STREET, 12",,10009,,,,,,1930,2,C6,257500,2020-03-02 00:00:00
53,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,389,20,,C6,"204 EAST 7TH STREET, 21",,10009,,,,,,1900,2,C6,810000,2020-03-06 00:00:00
54,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,389,21,,C6,"206 EAST 7TH STREET, 5",,10009,,,,,,1900,2,C6,375000,2020-03-27 00:00:00
55,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,389,54,,C6,"613 EAST 6TH STREET, 2B",,10009,,,,,,1920,2,C6,720000,2020-05-15 00:00:00
56,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,390,42,,C6,"219 EAST 7TH STREET, 12",,10009,,,,,,1910,2,C6,490000,2020-10-14 00:00:00
57,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,391,21,,C6,"628 EAST 9TH STREET, 4CD5D",,10009,,,,,,1910,2,C6,700000,2020-11-12 00:00:00
58,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,391,48,,C6,"323 EAST 8TH STREET, 1CG",,10009,,,,,,1910,2,C6,999000,2020-09-10 00:00:00
59,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,391,48,,C6,"323 EAST 8TH STREET, 6B",,10009,,,,,,1910,2,C6,590000,2020-07-01 00:00:00
60,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,391,57,,C6,"303 EAST 8TH STREET, 4R",,10009,,,,,,1900,2,C6,1450000,2020-07-08 00:00:00
61,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,393,51,,C6,"367 EAST 10TH STREET, 13",,10009,,,,,,1900,2,C6,1000,2020-03-23 00:00:00
62,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,393,51,,C6,"367 EAST 10TH STREET, 13",,10009,,,,,,1900,2,C6,0,2020-06-02 00:00:00
63,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,394,52,,C6,"633 EAST 11TH STREET, 24",,10009,,,,,,1937,2,C6,359000,2020-05-18 00:00:00
64,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,397,11,,C6,"155 EAST 2ND STREET, 2D",,10009,,,,,,1900,2,C6,340000,2020-11-10 00:00:00
65,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,400,45,,C6,"225 EAST 4TH STREET, 13",,10009,,,,,,1937,2,C6,549000,2020-02-12 00:00:00
66,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,400,45,,C6,"225 EAST 4TH STREET, 12",,10009,,,,,,1937,2,C6,625000,2020-09-22 00:00:00
67,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2C,402,48,,C6,"535 EAST 6TH STREET, 4A",,10009,,,,,,1900,2,C6,450000,2020-04-10 00:00:00
68,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2C,404,26,,C6,"544 EAST 11TH STREET, 1B",,10009,,,,,,1928,2,C6,1075000,2020-09-22 00:00:00
69,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,405,51,,C6,"519 EAST 11TH STREET, 5W",,10009,,,,,,1910,2,C6,2500,2020-10-26 00:00:00
70,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,405,51,,C6,"519 EAST 11TH ST, 5E",,10009,,,,,,1910,2,C6,2500,2020-10-26 00:00:00
71,1,ALPHABET CITY,09 COOPS - WALKUP APARTMENTS,2,406,61,,C6,"507 EAST 12TH STREET, 2A",,10009,,,,,,1900,2,C6,601000,2020-06-11 00:00:00
72,1,ALPHABET CITY,10 COOPS - ELEVATOR APARTMENTS,2,386,36,,D0,"300 EAST 4TH STREET, 1A",,10009,,,,,,1940,2,D0,1200000,2020-05-27 00:00:00
73,1,ALPHABET CITY,10 COOPS - ELEVATOR APARTMENTS,2,386,36,,D0,"300 EAST 4TH STREET, 2D",,10009,,,,,,1940,2,D0,765000,2020-07-07 00:00:00
74,1,ALPHABET CITY,10 COOPS - ELEVATOR APARTMENTS,2,398,8,,D4,"160 EAST 3RD STREET, 2G",,10009,,,,,,1940,2,D4,785000,2021-01-27 00:00:00
75,1,ALPHABET CITY,10 COOPS - ELEVATOR APARTMENTS,2,398,8,,D4,"156-168 EAST 3RD STREET, 4C",,10009,,,,,,1940,2,D4,687419,2020-02-28 00:00:00
76,1,ALPHABET CITY,12 CONDOS - WALKUP APARTMENTS,2,393,1021,,R2,"383 EAST 10TH STREET, E1",E1,10009,1,,1,,,,2,R2,1325000,2020-11-23 00:00:00
77,1,ALPHABET CITY,12 CONDOS - WALKUP APARTMENTS,2,393,1030,,R2,"383 E 10TH STREET, B4",B4,10009,1,,1,,,,2,R2,1190000,2020-03-16 00:00:00
78,1,ALPHABET CITY,12 CONDOS - WALKUP APARTMENTS,2,398,1013,,R2,"182 EAST 2ND STREET, 2F",2F,10009,1,,1,,,,2,R2,0,2020-09-11 00:00:00
79,1,ALPHABET CITY,12 CONDOS - WALKUP APARTMENTS,2,398,1021,,R2,"182 EAST 2ND STREET, 3G",3G,10009,1,,1,,,,2,R2,985000,2020-12-22 00:00:00
80,1,ALPHABET CITY,12 CONDOS - WALKUP APARTMENTS,2,398,1034,,R2,"182 EAST 2ND STREET, 5F",5F,10009,1,,1,,,,2,R2,670000,2020-04-01 00:00:00
81,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,373,1007,,R4,"324 EAST 4TH STREET, 5A",5A,10009,1,,1,,,1920,2,R4,825000,2020-03-05 00:00:00
82,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,375,1008,,R4,"754 EAST 6TH STREET, 3B",3B,10009,1,,1,,,,2,R4,0,2020-06-10 00:00:00
83,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,378,1003,,R4,"399 EAST 8TH STREET, 2A",2A,10009,1,,1,,,2014,2,R4,906243,2020-06-26 00:00:00
84,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,378,1014,,R4,"399 EAST 8TH STREET, 4D",4D,10009,1,,1,,,2014,2,R4,960000,2021-01-20 00:00:00
85,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,378,1023,,R4,"399 EAST 8TH STREET, 7A",7A,10009,1,,1,,,2014,2,R4,970000,2020-06-17 00:00:00
86,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,378,1024,,R4,"399 EAST 8TH STREET, 7B",7B,10009,1,,1,,,2014,2,R4,765000,2020-06-24 00:00:00
87,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,384,1407,,R4,"229 EAST 2ND STREET, 1B/2A",1B/2A,10009,1,,1,,,2008,2,R4,2325000,2020-03-13 00:00:00
88,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,384,1408,,R4,"229 EAST 2ND STREET, 3A",3A,10009,1,,1,,,2008,2,R4,1630000,2020-10-26 00:00:00
89,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,384,1411,,R4,"229 EAST 2ND STREET, 6A",6A,10009,1,,1,,,2008,2,R4,1900000,2020-12-22 00:00:00
90,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,390,1002,,R4,"217 EAST 7TH STREET, LL-A",LL-A,10009,1,,1,,,,2,R4,835000,2020-08-26 00:00:00
91,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,390,1012,,R4,"217 EAST 7TH STREET, 4A-B",4A-B,10009,1,,1,,,,2,R4,1450000,2020-09-10 00:00:00
92,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,392,1018,,R4,"143 AVENUE B, 5A",5A,10009,1,,1,,,1928,2,R4,1500000,2020-09-14 00:00:00
93,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,392,1023,,R4,"143 AVENUE B, 6B",6B,10009,1,,1,,,1928,2,R4,6000,2020-03-06 00:00:00
94,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,392,1025,,R4,"143 AVENUE B, 6D",6D,10009,1,,1,,,1928,2,R4,925000,2020-05-01 00:00:00
95,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,392,1082,,R4,"143 AVENUE B, 15E",15E,10009,1,,1,,,1928,2,R4,0,2020-07-29 00:00:00
96,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,392,1083,,R4,"143 AVENUE B, 15F",15F,10009,1,,1,,,1928,2,R4,0,2020-07-29 00:00:00
97,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,397,1118,,R4,"240 EAST HOUSTON STREET, 5E",5E,10002,1,,1,,,,2,R4,1625000,2020-06-29 00:00:00
98,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,405,1303,,R4,"525 E. 11TH STREET, 3B",3B,10009,1,,1,,,1965,2,R4,0,2020-08-04 00:00:00
99,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,405,1309,,R4,"525 E. 11TH STREET, 4B",4B,10009,1,,1,,,1965,2,R4,0,2020-08-04 00:00:00
100,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,405,1311,,R4,"525 EAST 11TH STREET, 4D",4D,10009,1,,1,,,1965,2,R4,0,2020-05-28 00:00:00
101,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,406,1201,,R4,"536 EAST 13TH STREET, 1",1,10009,1,,1,,,2013,2,R4,1600000,2020-07-24 00:00:00
102,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,406,1210,,R4,"536 EAST 13TH STREET, 6F",6F,10009,1,,1,,,2013,2,R4,1450000,2020-08-17 00:00:00
103,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS,2,406,1211,,R4,"536 EAST 13TH STREET, 6R",6R,10009,1,,1,,,2013,2,R4,0,2021-01-19 00:00:00
104,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,375,1103,,R1,"753 EAST 5TH STREET, 1A",1A,10009,1,,1,,,2003,2,R1,0,2020-06-15 00:00:00
105,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,384,1002,,R1,"211 EAST 2ND STREET, 2",2,10009,1,,1,,,1905,2,R1,0,2020-07-30 00:00:00
106,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,387,1005,,R1,"67 AVENUE C, 4A",4A,10009,1,,1,,,1951,2,R1,895000,2020-05-12 00:00:00
107,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,390,1202,,R1,"227 EAST 7TH STREET, 2",2,10009,1,,1,,,2013,2,R1,1620000,2020-06-19 00:00:00
108,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,394,1308,,R1,"619 EAST 11TH STREET, 4B",4B,10009,1,,1,,,,2,R1,650000,2020-02-11 00:00:00
109,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,402,1007,,R1,"132 E 7TH, 4",4,10009,1,,1,,,,2,R1,0,2020-08-14 00:00:00
110,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,405,1003,,R1,"517 EAST 11TH STREET, 3",3,10009,1,,1,,,,2,R1,1075000,2020-08-25 00:00:00
111,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,406,1103,,R1,"525 EAST 12TH STREET, 3A",3A,10009,1,,1,,,2007,2,R1,1750000,2020-08-31 00:00:00
112,1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,375,1102,,R8,"753 EAST 5TH STREET, STORB",STORB,10009,1,,1,,,2003,2,R8,0,2020-06-15 00:00:00
113,1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,398,1201,,R8,"26 AVENUE B, C-1",C-1,10009,1,,1,,,2015,2,R8,0,2020-04-23 00:00:00
114,1,ALPHABET CITY,17 CONDO COOPS,2,398,1102,,R9,"186 EAST 2ND STREET, 6",,10009,,,,,,1920,2,R9,495000,2020-02-04 00:00:00
115,1,ALPHABET CITY,17 CONDO COOPS,2,398,1102,,R9,186 EAST 2ND STREET,,10009,,,,,,1920,2,R9,0,2020-08-31 00:00:00
116,1,ALPHABET CITY,32 HOSPITAL AND HEALTH FACILITIES,4,406,24,,I5,538-542 EAST 13TH STREET,,10009,0,1,1,6681,6681,1965,4,I5,0,2020-10-30 00:00:00
117,1,ALPHABET CITY,32 HOSPITAL AND HEALTH FACILITIES,4,406,24,,I5,538-542 EAST 13TH STREET,,10009,0,1,1,6681,6681,1965,4,I5,2125000,2021-01-14 00:00:00
118,1,ALPHABET CITY,37 RELIGIOUS FACILITIES,4,374,47,,M1,345 EAST 4TH STREET,,10009,0,1,1,2308,3496,1920,4,M1,0,2020-03-06 00:00:00
119,1,ALPHABET CITY,47 CONDO NON-BUSINESS STORAGE,4,384,1403,,RS,"229 EAST 2ND STREET, STOR",STOR,10009,,1,1,,,2008,4,RS,1900000,2020-12-22 00:00:00
120,1,ALPHABET CITY,47 CONDO NON-BUSINESS STORAGE,4,384,1404,,RS,"229 EAST 2ND STREET, STOR",STOR,10009,,1,1,,,2008,4,RS,1630000,2020-10-26 00:00:00
121,1,CHELSEA,01 ONE FAMILY DWELLINGS,1,719,13,,A4,449 WEST 21ST STREET,,10011,1,0,1,1646,5181,1900,1,A4,0,2020-09-11 00:00:00
122,1,CHELSEA,01 ONE FAMILY DWELLINGS,1,741,5,,A4,357 WEST 17TH STREET,,10011,1,0,1,2300,11418,1920,1,A4,14999900,2020-07-07 00:00:00
123,1,CHELSEA,01 ONE FAMILY DWELLINGS,1,770,30,,A9,217 WEST 20TH STREET,,10011,1,0,1,2002,7805,1920,1,A9,6000000,2020-09-01 00:00:00
124,1,CHELSEA,02 TWO FAMILY DWELLINGS,1,719,69,,B2,448 WEST 22ND STREET,,10011,2,0,2,1080,3120,1920,1,B2,4150000,2020-11-30 00:00:00
125,1,CHELSEA,02 TWO FAMILY DWELLINGS,1,722,17,,B9,437 WEST 24TH STREET,,10011,2,0,2,2057,3360,1910,1,B9,0,2020-06-16 00:00:00
126,1,CHELSEA,02 TWO FAMILY DWELLINGS,1,741,31,,S2,145 EIGHTH AVENUE,,10011,2,1,3,2100,7000,1901,1,S2,0,2020-10-15 00:00:00
127,1,CHELSEA,02 TWO FAMILY DWELLINGS,1,764,73,,S2,96 8TH AVE,,10011,2,1,3,1421,3141,1920,1,S2,6500000,2020-04-01 00:00:00
128,1,CHELSEA,02 TWO FAMILY DWELLINGS,1,774,73,,B9,262 WEST 25TH STREET,,10001,2,0,2,1481,3120,1866,1,B9,0,2020-11-27 00:00:00
129,1,CHELSEA,03 THREE FAMILY DWELLINGS,1,695,30,,C0,509 WEST 23RD STREET,,10011,3,0,3,1480,3400,1910,1,C0,4100000,2020-05-12 00:00:00
130,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2A,717,50,,C3,412 WEST 20TH STREET,,10011,4,0,4,2229,4730,1910,2,C3,6232168,2020-11-18 00:00:00
131,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2B,743,77,,C5,356 WEST 20TH STREET,,10011,10,0,10,1533,4634,1900,2,C5,0,2020-05-13 00:00:00
132,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2,745,49,,C1,320 WEST 22ND STREET,,10011,15,0,15,2469,8000,1900,2,C1,4700000,2020-12-31 00:00:00
133,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2B,765,55,,C7,220 WEST 16TH STREET,,10011,8,1,9,2581,6250,1901,2,C7,0,2020-12-22 00:00:00
134,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2,765,56,,C4,222 WEST 16TH STREET,,10011,14,0,14,2581,6649,1890,2,C4,7200000,2020-05-01 00:00:00
135,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2,765,56,,C4,222 WEST 16TH STREET,,10011,14,0,14,2581,6649,1890,2,C4,0,2020-02-18 00:00:00
136,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2,767,66,,C4,244 WEST 18TH STREET,,10011,27,0,27,2206,5517,1901,2,C4,6000000,2020-10-30 00:00:00
137,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS,2B,770,23,,C5,231 WEST 20TH STREET,,10011,10,0,10,1963,3150,1910,2,C5,4575000,2020-07-02 00:00:00
138,1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS,2,720,82,,D7,470 WEST 23RD STREET,,10011,18,2,20,2370,13860,1920,2,D7,0,2020-02-13 00:00:00
139,1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS,2,720,82,,D7,"470 WEST 24TH STREET, 7D",,10011,18,2,20,2370,13860,1920,2,D7,985000,2020-07-21 00:00:00
140,1,CHELSEA,09 COOPS - WALKUP APARTMENTS,2C,717,40,,C6,"161 9TH AVENUE, 1A",,10011,,,,,,1900,2,C6,1557500,2020-02-26 00:00:00
141,1,CHELSEA,09 COOPS - WALKUP APARTMENTS,2C,717,40,,C6,"161 NINTH AVENUE, 1B",,10011,,,,,,1900,2,C6,1587500,2020-11-04 00:00:00
142,1,CHELSEA,09 COOPS - WALKUP APARTMENTS,2C,717,61,,C6,"434 WEST 20TH STREET, 9",,10011,,,,,,1920,2,C6,883000,2020-12-15 00:00:00
