3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5404,46,,A1,119 LENZIE STREET,,10312,1,0,1,8000,3660,1998,1,A1,315000,2020-10-02 00:00:00
5,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5407,6,,A1,118 ELMBANK STREET,,10312,1,0,1,6200,2580,1975,1,A1,450000,2020-06-24 00:00:00
6,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5425,31,,A1,7 SANDGAP STREET,,10312,1,0,1,2500,1222,1925,1,A2,525000,2020-07-02 00:00:00
7,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,83,,A1,7 SEGUINE PLACE,,10312,1,0,1,3989,2300,2004,1,A1,720000,2020-10-15 00:00:00
8,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,124,,A5,22 MAY PLACE,,10312,1,0,1,2475,2495,1986,1,A5,0,2020-09-17 00:00:00
9,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,145,,A5,60 SEGUINE PLACE,,10312,1,0,1,1471,1172,1986,1,A5,429000,2020-11-19 00:00:00
10,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6211,16,,A5,15 EAGAN AVENUE,,10312,1,0,1,2550,1825,1986,1,A5,550000,2020-10-22 00:00:00
11,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6211,52,,A5,70 SEGUINE PLACE,,10312,1,0,1,2700,1320,1986,1,A5,455500,2020-07-15 00:00:00
12,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6212,46,,A5,44 LUCY LOOP,,10312,1,0,1,2700,1500,2000,1,A5,410670,2020-11-10 00:00:00
13,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6212,58,,A5,93 LORRAIN AVENUE,,10312,1,0,1,1650,1548,2005,1,A5,520000,2020-06-22 00:00:00
14,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6212,61,,A5,87 LORRAINE AVE,,10312,1,0,1,1650,1548,2005,1,A5,545000,2020-09-01 00:00:00
15,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6212,77,,A1,1068 ARDEN AVENUE,,10312,1,0,1,4200,790,1925,1,A1,0,2020-08-20 00:00:00
16,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6215,44,,A2,142 FABIAN STREET,,10312,1,0,1,7500,800,1955,1,A2,0,2020-06-08 00:00:00
17,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6216,34,,A5,12 EAGAN AVENUE,,10312,1,0,1,1333,1145,1994,1,A5,458000,2020-07-07 00:00:00
18,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6216,37,,A5,18 EAGAN AVENUE,,10312,1,0,1,1333,1145,1994,1,A5,435000,2020-08-20 00:00:00
19,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6217,8,,A1,121 BARCLAY AVENUE,,10312,1,0,1,3700,1163,1925,1,A1,650000,2020-12-17 00:00:00
20,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6219,1,,A5,64 LORRAINE AVENUE,,10312,1,0,1,11830,1700,2004,1,A5,472000,2020-05-29 00:00:00
21,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6219,14,,A5,90 LORRAINE AVENUE,,10312,1,0,1,1650,1700,2004,1,A5,580000,2020-05-01 00:00:00
22,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6220,65,,A5,46 ENDVIEW STREET,,10312,1,0,1,2678,1344,2003,1,A5,575000,2020-11-06 00:00:00
23,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6220,70,,A5,56 ENDVIEW STREET,,10312,1,0,1,1648,1344,2003,1,A5,518000,2020-12-07 00:00:00
24,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6222,47,,A5,29 LORRAINE AVENUE,,10312,1,0,1,2400,1500,2004,1,A5,627000,2020-11-16 00:00:00
25,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6226,15,,A1,730 ANNADALE ROAD,,10312,1,0,1,5200,1465,1930,1,A1,631000,2020-10-01 00:00:00
26,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6235,25,,A1,219 SHELDON AVENUE,,10312,1,0,1,8000,1375,1945,1,A1,237000,2020-03-18 00:00:00
27,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6236,37,,A1,154 STAFFORD AVENUE,,10312,1,0,1,4000,1966,1935,1,A1,797000,2020-07-01 00:00:00
28,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6236,64,,A1,137 SINCLAIR AVENUE,,10312,1,0,1,8000,2960,1975,1,A1,865000,2020-06-15 00:00:00
29,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6237,19,,A1,220 VINELAND AVENUE,,10312,1,0,1,4000,2368,2000,1,A1,835000,2020-09-17 00:00:00
30,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6237,47,,A2,496 ARDEN AVENUE,,10312,1,0,1,6000,924,1940,1,A2,480000,2020-06-29 00:00:00
31,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6238,35,,A1,214 CROWN AVENUE,,10312,1,0,1,8000,2870,1975,1,A1,929000,2020-09-16 00:00:00
32,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6239,7,,A1,473 JEFFERSON BLVD,,10312,1,0,1,7200,1758,1930,1,A1,0,2020-06-04 00:00:00
33,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6240,49,,A1,4905 AMBOY ROAD,,10312,1,0,1,6850,1300,1940,1,A1,550000,2020-10-09 00:00:00
34,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,1,,A2,4969 AMBOY ROAD,,10312,1,0,1,7695,1040,1960,1,A2,750000,2020-08-27 00:00:00
35,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,166,,A1,62 HILLIS STREET,,10312,1,0,1,4700,2560,1970,1,A1,270000,2020-09-11 00:00:00
36,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,177,,A2,59 PINE TERRACE,,10312,1,0,1,6000,1346,1960,1,A2,635000,2020-02-06 00:00:00
37,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,235,,A2,14 PINE TERRACE,,10312,1,0,1,4500,1008,1960,1,A2,0,2020-12-16 00:00:00
38,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6247,60,,A1,6 POILLON AVENUE,,10312,1,0,1,12100,2280,1978,1,A1,1400000,2020-12-07 00:00:00
39,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,30,,A1,1048 ANNADALE ROAD,,10312,1,0,1,6410,1200,1950,1,A1,0,2020-09-14 00:00:00
40,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,145,,A1,22 ELY AVENUE,,10312,1,0,1,5203,2400,1965,1,A1,700000,2020-08-27 00:00:00
41,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,150,,A5,11 ELY AVENUE,,10312,1,0,1,4110,1440,1965,1,A5,519000,2020-09-15 00:00:00
42,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,153,,A1,19 ELY AVENUE,,10312,1,0,1,5040,1768,1965,1,A1,706000,2020-09-25 00:00:00
43,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,217,,A1,994 ANNADALE ROAD,,10312,1,0,1,3680,1608,2012,1,A1,800000,2020-11-19 00:00:00
44,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6249,400,,A2,944 ANNADALE ROAD,,10312,1,0,1,7500,1296,1945,1,A2,624000,2020-11-23 00:00:00
45,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6252,19,,A2,26 BUFFINGTON AVENUE,,10312,1,0,1,4000,1492,1950,1,A2,0,2020-09-27 00:00:00
46,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6253,1,,A2,37 BUFFINGTON AVENUE,,10312,1,0,1,5300,2600,1983,1,A2,780000,2020-12-21 00:00:00
47,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6271,32,,A1,19 CANTON AVENUE,,10312,1,0,1,4000,1858,1955,1,A1,790000,2020-10-05 00:00:00
48,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6278,22,,A1,315 EDGEGROVE AVENUE,,10312,1,0,1,4000,1900,1975,1,A1,0,2020-02-18 00:00:00
49,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6278,58,,A2,346 IONIA AVENUE,,10312,1,0,1,4000,1170,1960,1,A2,640000,2020-12-04 00:00:00
50,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6281,35,,A1,381 EDGEGROVE AVENUE,,10312,1,0,1,6300,2346,1976,1,A1,0,2020-08-26 00:00:00
51,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6303,59,,A1,453 SINCLAIR AVENUE,,10312,1,0,1,4400,1568,1980,1,A1,0,2020-11-04 00:00:00
52,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6305,119,,A3,385 VINELAND AVENUE,,10312,1,0,1,10000,3952,1986,1,A3,1075000,2020-09-02 00:00:00
53,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6320,32,,A1,153 DOWNES AVENUE,,10312,1,0,1,4000,2250,1965,1,A1,0,2020-03-18 00:00:00
54,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6320,67,,A2,70 BUFFINGTON AVENUE,,10312,1,0,1,4000,1125,1965,1,A2,615000,2020-11-30 00:00:00
55,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6321,4,,A2,23 ALVINE AVENUE,,10312,1,0,1,4400,988,1935,1,A2,580000,2020-10-08 00:00:00
56,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6321,5,,A1,19 ALVINE AVENUE,,10312,1,0,1,4778,3570,1935,1,A1,920000,2020-11-18 00:00:00
57,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6323,3,,A1,270 ALBEE AVENUE,,10312,1,0,1,4000,2088,1975,1,A1,750000,2020-10-27 00:00:00
58,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6352,52,,A3,80 BAYVIEW TERRACE,,10312,1,0,1,6005,7580,1988,1,A3,0,2020-03-21 00:00:00
59,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6364,145,,A1,315 KINGHORN STREET,,10312,1,0,1,10700,4080,1985,1,A1,1375000,2020-03-03 00:00:00
60,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6367,29,,A3,282 HAROLD AVENUE,,10312,1,0,1,5908,2790,2019,1,A3,1527375,2020-09-22 00:00:00
61,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6367,39,,A3,296 HAROLD AVENUE,,10312,1,0,1,5899,2790,2019,1,A3,1517193,2020-05-15 00:00:00
62,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6372,44,,A1,105 JANSEN STREET,,10312,1,0,1,9776,2458,1970,1,A1,638000,2020-04-06 00:00:00
63,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6377,61,,A1,131 SANDBORN STRET,,10312,1,0,1,7000,2156,1980,1,A1,0,2020-08-12 00:00:00
64,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,1,,A1,161 EYLANDT STREET,,10312,1,0,1,6100,2370,1970,1,A1,0,2020-12-08 00:00:00
65,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,6,,A1,158 TALLMAN STREET,,10312,1,0,1,6600,1924,1975,1,A1,490000,2020-05-15 00:00:00
66,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,49,,A3,111 EYLANDT STREET,,10312,1,0,1,12000,2820,1988,1,A3,1050000,2020-10-15 00:00:00
67,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6382,1,,A1,347 BARCLAY AVENUE,,10312,1,0,1,4280,1904,1987,1,A1,0,2020-10-21 00:00:00
68,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6382,3,,A1,343 BARCLAY AVENUE,,10312,1,0,1,4137,2500,1995,1,A1,725000,2020-05-27 00:00:00
69,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6382,48,,A1,101 TALLMAN STREET,,10312,1,0,1,8000,2340,1980,1,A1,0,2020-09-17 00:00:00
70,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6401,31,,A1,15 ALLEN PLACE,,10312,1,0,1,8000,2560,1950,1,A1,0,2020-06-11 00:00:00
71,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6421,1,,A1,226 TALLMAN STREET,,10312,1,0,1,8000,4500,1980,1,A1,970000,2020-07-15 00:00:00
72,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6424,26,,A1,256 BARCLAY AVENUE,,10312,1,0,1,6000,2436,1975,1,A1,850000,2020-11-25 00:00:00
73,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6469,78,,A0,48 POILLON AVENUE,,10312,1,0,1,20520,1200,1959,1,A0,900000,2020-06-18 00:00:00
74,5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,75,,A3,15 NICOLOSI LOOP,,10312,1,0,1,12264,7650,1988,1,A3,1700000,2020-09-03 00:00:00
75,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5406,39,,B2,119 ELMBANK STREET,,10312,2,0,2,5000,2392,1980,1,B2,850000,2020-11-13 00:00:00
76,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5407,27,,B2,165 BATHGATE STREET,,10312,2,0,2,5000,2887,2018,1,B2,1120074,2020-06-30 00:00:00
77,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5407,29,,B2,169 BATHGATE STREET,,10312,2,0,2,5000,2887,2018,1,B2,1120075,2020-11-17 00:00:00
78,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5408,16,,B9,170 BATHGATE STREET,,10312,2,0,2,7600,1492,1995,1,B9,710000,2020-08-27 00:00:00
79,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5408,45,,B9,441 HAROLD AVENUE,,10312,2,0,2,3555,2496,1997,1,B9,0,2020-04-15 00:00:00
80,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6205,85,,B9,15 SEGUINE PLACE,,10312,2,0,2,3250,1804,1986,1,B9,0,2020-09-27 00:00:00
81,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,16,,B2,68 JEANNETTE AVENUE,,10312,2,0,2,4000,1600,2007,1,B2,930000,2020-08-28 00:00:00
82,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,18,,B2,70 JEANNETTE AVENUE,,10312,2,0,2,4000,1600,2007,1,B2,990000,2020-12-01 00:00:00
83,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,34,,B9,41 LUCY LOOP,,10312,2,0,2,5070,1500,2000,1,B9,0,2020-04-28 00:00:00
84,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,160,,B2,103 JEANETTE AVENUE,,10312,2,0,2,4300,2500,2000,1,B2,0,2020-09-02 00:00:00
85,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6214,3,,B2,159 FABIAN STREET,,10312,2,0,2,8000,2330,1960,1,B2,0,2020-07-30 00:00:00
86,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6214,41,,B2,62 EAGAN AVENUE,,10312,2,0,2,7500,3528,1990,1,B2,0,2020-06-05 00:00:00
87,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6214,49,,B2,78 EAGAN AVENUE,,10312,2,0,2,5000,3967,2019,1,B2,997885,2020-11-23 00:00:00
88,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6215,9,,B2,169 BARCLAY AVENUE,,10312,2,0,2,4000,2090,2012,1,B2,900000,2020-02-21 00:00:00
89,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6221,18,,B3,1020 ARDEN AVENUE,,10312,2,0,2,5670,2528,1955,1,B3,935000,2020-02-13 00:00:00
90,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6227,45,,B2,134 DETROIT AVENUE,,10312,2,0,2,3667,2982,2017,1,B2,900000,2020-08-27 00:00:00
91,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6227,47,,B2,792 ARDEN AVENUE,,10312,2,0,2,5850,2800,2004,1,B2,1085000,2020-07-24 00:00:00
92,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6229,24,,B2,161 EDGEGROVE AVENUE,,10312,2,0,2,4000,2479,2019,1,B2,0,2020-05-15 00:00:00
93,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6234,70,,B2,211 RENSSELAER AVENUE,,10312,2,0,2,4000,2500,1997,1,B2,820000,2020-03-09 00:00:00
94,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6239,38,,B2,642 WOODROW ROAD,,10312,2,0,2,7500,2156,1978,1,B2,797500,2020-11-09 00:00:00
95,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,17,,B2,5119 AMBOY ROAD,,10312,2,0,2,7712,2667,1925,1,B2,885000,2020-07-21 00:00:00
96,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,627,,B2,52 BENNETT AVENUE,,10312,2,0,2,5205,3122,2019,1,B2,975000,2020-05-29 00:00:00
97,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,642,,B2,31 TENAFLY PLACE,,10312,2,0,2,4583,2454,2007,1,B2,1189000,2020-10-13 00:00:00
98,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6250,8,,B2,241 ALBEE AVENUE,,10312,2,0,2,4040,1952,1970,1,B2,550000,2020-05-04 00:00:00
99,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6250,8,,B2,241 ALBEE AVE,,10312,2,0,2,4040,1952,1970,1,B2,400000,2020-02-04 00:00:00
100,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6250,100,,B2,77 TENAFLY PLACE,,10312,2,0,2,4275,2235,2014,1,B2,0,2020-12-18 00:00:00
101,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6264,13,,B2,246 RATHBUN AVENUE,,10312,2,0,2,5960,2200,1986,1,B2,0,2020-06-02 00:00:00
102,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6267,19,,B2,208 SINCLAIR AVENUE,,10312,2,0,2,4000,2156,1992,1,B2,0,2020-02-18 00:00:00
103,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6270,3,,B1,338 CROWN AVENUE,,10312,2,0,2,4000,1704,1975,1,B1,840000,2020-09-29 00:00:00
104,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6270,17,,B2,314 CROWN AVENUE,,10312,2,0,2,4000,2168,1975,1,B2,337500,2020-04-29 00:00:00
105,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6273,1,,B2,766 WOODROW ROAD,,10312,2,0,2,10143,2368,1983,1,B2,0,2020-07-01 00:00:00
106,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6277,33,,B2,337 DETROIT AVENUE,,10312,2,0,2,6000,2782,1975,1,B2,865000,2020-02-28 00:00:00
107,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6279,145,,B2,208 NORTH RAILROAD ST,,10312,2,0,2,4000,2032,1975,1,B2,0,2020-09-17 00:00:00
108,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6280,16,,B2,404 EDGEGROVE AVENUE,,10312,2,0,2,5960,1984,1975,1,B2,0,2020-08-03 00:00:00
109,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6280,50,,B2,197 NORTH RAILROAD ST,,10312,2,0,2,4270,2294,2012,1,B2,1060000,2020-03-30 00:00:00
110,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6296,8,,B1,482 IONIA AVENUE,,10312,2,0,2,7000,1904,1970,1,B1,0,2020-07-20 00:00:00
111,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6299,73,,B2,450 RATHBUN AVE,,10312,2,0,2,6000,2880,1986,1,B2,0,2020-09-27 00:00:00
112,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6302,71,,B2,470 SINCLAIR AVENUE,,10312,2,0,2,4800,2280,1985,1,B2,855000,2020-10-29 00:00:00
113,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6303,71,,B2,135 DELMAR AVENUE,,10312,2,0,2,6000,2493,1980,1,B2,819000,2020-11-19 00:00:00
114,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6305,129,,B1,405 VINELAND AVENUE,,10312,2,0,2,10000,3888,1986,1,B1,1222500,2020-10-01 00:00:00
115,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6321,130,,B2,51 ALVINE AVENUE,,10312,2,0,2,11400,3420,1986,1,B2,0,2020-08-20 00:00:00
116,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6357,11,,B2,411 HOLDRIDGE AVENUE,,10312,2,0,2,7000,4488,1986,1,B2,0,2020-04-10 00:00:00
117,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6359,22,,B2,25 RYAN PLACE,,10312,2,0,2,6000,3248,1984,1,B2,0,2020-11-06 00:00:00
118,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6406,9,,B2,65 TYNDALE STREET,,10312,2,0,2,6155,2820,1987,1,B2,915000,2020-06-08 00:00:00
119,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6423,6,,B2,194 EDWIN STREET,,10312,2,0,2,4000,2524,1975,1,B2,0,2020-04-15 00:00:00
120,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6424,23,,B3,250 BARCLAY AVENUE,,10312,2,0,2,6000,2500,1975,1,B3,800000,2020-06-24 00:00:00
121,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6428,1,,B2,4970 AMBOY ROAD,,10312,2,0,2,4200,2366,1975,1,B2,715000,2020-02-20 00:00:00
122,5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6469,43,,B2,15 COTTONTAIL COURT,,10312,2,0,2,12918,4200,2000,1,B2,1300000,2020-04-20 00:00:00
123,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6302,53,,V0,N/A SHELDON AVENUE,,10312,0,0,0,4000,0,,1,V0,0,2020-11-15 00:00:00
124,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6302,55,,V0,N/A SHELDON AVENUE,,10312,0,0,0,2000,0,,1,V0,0,2020-11-15 00:00:00
125,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6302,55,,V0,N/A SHELDON AVENUE,,10312,0,0,0,2000,0,,1,V0,70850,2020-08-03 00:00:00
126,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6302,56,,V0,N/A SHELDON AVENUE,,10312,0,0,0,2000,0,,1,V0,70850,2020-08-03 00:00:00
127,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6302,56,,V0,N/A SHELDON AVENUE,,10312,0,0,0,2000,0,,1,V0,0,2020-11-15 00:00:00
128,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6321,300,,V0,N/A ALVINE AVENUE,,10312,0,0,0,1394,0,,1,V0,580000,2020-10-08 00:00:00
129,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,1,,V0,16 SPANISH LANE,,10309,0,0,0,1137279,0,,1,V0,585000,2020-08-03 00:00:00
130,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,1,,V0,54 DISCALA LANE,,10309,0,0,0,1150244,0,,1,V0,0,2020-03-06 00:00:00
131,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,178,,V0,N/A POILLON AVENUE,,10309,0,0,0,44607,0,,1,V0,487500,2020-08-03 00:00:00
132,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,200,,V0,N/A HYLAN BOULEVARD,,10309,0,0,0,2630,0,,1,V0,487500,2020-08-03 00:00:00
133,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6475,185,,V0,140 NICOLOSI DRIVE,,10312,0,0,0,32610,0,,1,V0,10,2020-06-18 00:00:00
134,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6517,70,,V0,N/A ARBUTUS AVENUE,,10309,0,0,0,11000,0,,1,V0,905000,2020-05-20 00:00:00
135,5,ANNADALE,22 STORE BUILDINGS,4,6469,37,,K1,5086 AMBOY ROAD,,10312,0,1,1,6399,967,1931,4,K1,400000,2020-12-04 00:00:00
136,5,ANNADALE,31 COMMERCIAL VACANT LAND,4,6244,25,,V1,N/A SNEDEN AVENUE,,10312,0,0,0,8140,0,,4,V1,0,2020-07-23 00:00:00
137,5,ANNADALE,31 COMMERCIAL VACANT LAND,4,6244,26,,V1,N/A SNEDEN AVENUE,,10312,0,0,0,4003,0,,4,V1,0,2020-07-23 00:00:00
138,5,ANNADALE,46 CONDO STORE BUILDINGS,4,6244,1002,,RK,"885 ANNADALE ROAD, 2",2,10312,,1,1,,,1975,4,RK,0,2020-12-09 00:00:00
139,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,105,,A5,31 BILLINGS STREET,,10312,1,0,1,2500,1510,2014,1,A5,630000,2020-08-21 00:00:00
140,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,111,,A5,43 BILLINGS STREET,,10312,1,0,1,2500,1500,2019,1,A5,666954,2020-06-11 00:00:00
141,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,112,,A5,47 BILLINGS STREET,,10312,1,0,1,2500,1500,2019,1,A5,655000,2020-02-05 00:00:00
142,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,124,,A1,64 CHATHAM STREET,,10312,1,0,1,4000,2424,2007,1,A1,880000,2020-11-23 00:00:00
143,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,127,,A5,56 CHATHAM STREET,,10312,1,0,1,2500,1504,2013,1,A5,660000,2020-02-25 00:00:00
144,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,25,,A5,59 CHATHAM STREET,,10312,1,0,1,1944,1540,1995,1,A5,499800,2020-11-25 00:00:00
145,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,26,,A5,135 KENILWORTH AVENUE,,10312,1,0,1,1135,1540,1995,1,A5,0,2020-09-10 00:00:00
146,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,4,,A5,20 KENILWORTH AVENUE,,10312,1,0,1,1550,1350,2002,1,A5,535000,2020-05-01 00:00:00
147,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,6,,A5,24 KENILWORTH AVENUE,,10312,1,0,1,1545,1350,2002,1,A5,322179,2020-02-11 00:00:00
148,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,30,,A5,82 KENILWORTH AVENUE,,10312,1,0,1,1230,1540,1995,1,A5,435000,2020-08-28 00:00:00
149,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,46,,A5,114 KENILWORTH AVENUE,,10312,1,0,1,1275,1540,1996,1,A5,0,2020-07-13 00:00:00
150,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5730,11,,A5,461 WOODROW ROAD,,10312,1,0,1,3078,1874,2007,1,A5,670000,2020-09-16 00:00:00
