3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,4,AIRPORT JFK,39 TRANSPORTATION FACILITIES,4,14260,80,,V7,N/A ROCKAWAY BLVD,,11434,0,0,0,268092,0,,4,T1,4121000,2020-07-16 00:00:00
5,4,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS,1,949,41,,A5,19-62 81ST STREET,,11370,1,0,1,1800,1224,1945,1,A5,584569,2020-08-28 00:00:00
6,4,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS,1,976,12,,A5,21-14 81ST STREET,,11370,1,0,1,1800,1224,1950,1,A5,800000,2021-01-11 00:00:00
7,4,AIRPORT LA GUARDIA,12 CONDOS - WALKUP APARTMENTS,2,949,1003,,R2,"19-37 80TH STREET, 1",1,11370,1,,1,,,,2,R2,420000,2020-03-12 00:00:00
8,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15830,20,,A5,3-20 BEACH 41 STREET,,11691,1,0,1,2469,1476,2005,1,A5,300000,2020-12-16 00:00:00
9,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15830,27,,A5,336 BEACH 41ST STREET,,11691,1,0,1,2325,1350,2005,1,A5,360000,2020-06-23 00:00:00
10,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15831,27,,A5,344 BEACH 42 STREET,,11691,1,0,1,2470,1332,2006,1,A5,465000,2020-10-07 00:00:00
11,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15834,51,,A6,337 BEACH 43,,11691,1,0,1,5134,1224,1920,1,A6,235000,2020-10-27 00:00:00
12,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15835,32,,A2,338 BEACH 45 STREET,,11691,1,0,1,2723,1070,1920,1,A2,0,2020-09-24 00:00:00
13,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15835,59,,A2,355 BEACH 44 STREET,,11691,1,0,1,3431,971,1920,1,A2,540000,2020-12-14 00:00:00
14,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15838,45,,A9,345 BEACH 46TH STREET,,11691,1,0,1,3804,926,1920,1,A9,565000,2020-10-28 00:00:00
15,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15849,15,,A6,4015 ROCKAWAY BEACH BLVD,,11691,1,0,1,2648,1000,1920,1,A6,0,2020-08-14 00:00:00
16,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,15849,22,,A6,40-01 ROCKAWAY BEACH BLVD,,11691,1,0,1,2626,618,1920,1,A6,190000,2020-02-10 00:00:00
17,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026,40,,A9,6-21 BEACH 65 STREET,,11692,1,0,1,2250,1530,1960,1,A9,425000,2020-08-31 00:00:00
18,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16026,44,,A9,6-11 BEACH 65 STREET,,11692,1,0,1,2250,1530,1960,1,A9,0,2020-02-06 00:00:00
19,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16028,70,,A2,6702 ALMEDA AVENUE,,11692,1,0,1,1350,974,1930,1,A2,350000,2020-12-29 00:00:00
20,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16029,33,,A2,68-17 BAYFIELD AVENUE,,11692,1,0,1,4400,1087,1950,1,A2,425000,2020-12-06 00:00:00
21,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16031,9,,A9,522 BEACH 65TH STREET,,11692,1,0,1,2500,1925,1960,1,A9,470000,2020-07-09 00:00:00
22,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16032,19,,A0,540 BEACH 66 STREET,,11692,1,0,1,4000,2081,1950,1,A0,0,2020-04-16 00:00:00
23,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16032,23,,A1,548 BEACH 66 STREET,,11692,1,0,1,4000,2550,1950,1,A1,0,2020-07-10 00:00:00
24,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16035,68,,A1,5-37 BEACH 68 STREET,,11692,1,0,1,4000,1793,1930,1,A1,150000,2020-09-08 00:00:00
25,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16036,1,,A2,506 BEACH 69 STREET,,11692,1,0,1,10000,2324,1970,1,A2,515000,2020-10-21 00:00:00
26,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16038,35,,A2,454 BEACH 65TH STREET,,11692,1,0,1,2800,900,1910,1,A2,420000,2020-03-10 00:00:00
27,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16038,48,,A9,449 BEACH 64,,11692,1,0,1,2250,1530,1960,1,A9,0,2020-12-08 00:00:00
28,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16038,74,,A5,64-16 BEACH CHANNEL DRIVE,,11692,1,0,1,2000,1440,2005,1,A5,480000,2020-07-06 00:00:00
29,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16042,31,,A5,464 BEACH 69TH STREET,,11692,1,0,1,1500,1500,2004,1,A5,0,2020-02-24 00:00:00
30,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16047,37,,A1,69-14 ALMEDA AVENUE,,11692,1,0,1,2000,2176,1920,1,A1,500000,2020-08-31 00:00:00
31,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16047,47,,A1,69-34 ALMEDA AVENUE,,11692,1,0,1,2000,2048,1920,1,A1,430000,2020-02-19 00:00:00
32,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16048,27,,A1,567 BEACH 69TH STREET,,11692,1,0,1,4000,1828,1920,1,A1,235000,2020-08-06 00:00:00
33,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16049,1,,A2,69-51 BURCHELL AVE,,11692,1,0,1,3000,1428,1960,1,A2,360400,2020-08-12 00:00:00
34,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16050,18,,A1,69-27 ELIZABETH AVENUE,,11692,1,0,1,4000,1240,1915,1,A1,420000,2020-03-12 00:00:00
35,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16061,36,,A6,7420 HILLMEYER AVENUE,,11692,1,0,1,4000,620,1925,1,A6,245000,2020-10-29 00:00:00
36,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16065,33,,A2,72-19 BURCHELL AVENUE,,11692,1,0,1,4000,1952,1925,1,A2,310000,2020-10-20 00:00:00
37,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16065,38,,A9,72-09 BURCHELL AVENUE,,11692,1,0,1,2375,1474,1960,1,A9,460000,2020-05-08 00:00:00
38,4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16078,12,,A1,341 BEACH 73 STREET,,11692,1,0,1,3000,1548,1920,1,A1,244000,2020-02-04 00:00:00
39,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15826,1,,B2,312 BEACH 37 STREET,,11691,2,0,2,3806,2068,2003,1,B2,660000,2020-11-13 00:00:00
40,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15826,4,,B2,318 BEACH 37 STREET,,11691,2,0,2,3600,2068,2003,1,B2,650000,2020-09-30 00:00:00
41,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15828,40,,B2,331 BEACH 38TH STREET,,11691,2,0,2,2975,2068,2002,1,B2,0,2020-02-05 00:00:00
42,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15834,68,,B2,4306 ROCKAWAY BEACH BLVD,,11691,2,0,2,3376,2460,2006,1,B2,10000,2020-04-23 00:00:00
43,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15834,69,,B2,43-10 ROCKAWAY BEACH BLVD,,11691,2,0,2,3389,2460,2006,1,B2,0,2020-05-12 00:00:00
44,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15835,54,,B3,361 BEACH 44 STREET,,11691,2,0,2,6466,2082,1920,1,B3,700000,2021-01-29 00:00:00
45,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15836,12,,B3,316 BEACH 45 STREET,,11691,2,0,2,2269,2340,1920,1,B3,0,2020-02-20 00:00:00
46,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15837,13,,B2,326 BEACH 46 STREET,,11691,2,0,2,3804,1390,1925,1,B2,414000,2020-12-21 00:00:00
47,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15838,55,,B2,325 BEACH 46 STREET,,11691,2,0,2,3804,2250,1960,1,B2,420000,2020-06-03 00:00:00
48,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15848,45,,B3,216 BEACH 40 STREET,,11691,2,0,2,2837,1308,1920,1,B3,0,2020-09-21 00:00:00
49,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15850,3,,B2,41-13 ROCKAWAY BEACH BLVD,,11691,2,0,2,1890,2000,2006,1,B2,410000,2020-03-20 00:00:00
50,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15903,5,,B1,178 BEACH 61ST STREET,,11692,2,0,2,4170,2052,2000,1,B1,635000,2020-07-10 00:00:00
51,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,22,,B2,64-01 OCEAN AVENUE SOUTH,,11692,2,0,2,5687,2515,2013,1,B2,0,2020-08-12 00:00:00
52,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,66,,B2,178 SEA GRASS LANE,,11692,2,0,2,3210,2515,2014,1,B2,812000,2020-08-20 00:00:00
53,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,112,,B2,188 WHITE SANDS WAY,,11692,2,0,2,2246,3018,2011,1,B2,835000,2020-10-23 00:00:00
54,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,127,,B2,161 SEA GRASS LANE,,11692,2,0,2,2246,3018,2010,1,B2,0,2020-12-29 00:00:00
55,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,139,,B2,65-12 OCEAN AVENUE NORTH,,11692,2,0,2,2987,2258,2012,1,B2,0,2020-08-27 00:00:00
56,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,148,,B2,189 WHITE SANDS WAY,,11692,2,0,2,3870,3174,2011,1,B2,0,2020-09-16 00:00:00
57,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,179,,B2,6403 OCEAN AVENUE NORTH,,11692,2,0,2,2120,3018,2014,1,B2,995000,2020-12-08 00:00:00
58,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,251,,B2,65-18 SEASPRAY AVENUE,,11692,2,0,2,2447,2908,2011,1,B2,980000,2021-01-26 00:00:00
59,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15905,258,,B2,66-12 SEASPRAY AVENUE,,11692,2,0,2,3265,2258,2011,1,B2,949000,2020-12-08 00:00:00
60,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15915,71,,B2,317 BEACH 67 STREET,,11692,2,0,2,3033,2156,1918,1,B2,10,2020-10-21 00:00:00
61,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15916,39,,B2,340 BEACH 69TH STREET,,11692,2,0,2,4000,2614,1925,1,B2,400000,2020-08-26 00:00:00
62,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15932,50,,B1,143 BEACH 60 STREET,,11692,2,0,2,3267,1994,1999,1,B1,0,2020-09-10 00:00:00
63,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15952,46,,B2,4-31 BEACH 35 STREET,,11691,2,0,2,6498,2068,2003,1,B2,0,2020-05-11 00:00:00
64,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15953,70,,B2,403 BEACH 36TH STREET,,11691,2,0,2,5062,2068,2003,1,B2,450000,2020-11-10 00:00:00
65,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15954,15,,B2,428 BEACH 38 STREET,,11691,2,0,2,3000,1728,1920,1,B2,330000,2020-02-18 00:00:00
66,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15962,78,,B2,533 BEACH 43 STREET,,11691,2,0,2,2558,2464,2004,1,B2,515000,2020-03-05 00:00:00
67,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,9,,B2,412 BEACH 44 STREET,,11691,2,0,2,2602,1254,1899,1,B2,290005,2020-02-03 00:00:00
68,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15965,9,,B2,412 BEACH 44 STREET,,11691,2,0,2,2602,1254,1899,1,B2,0,2020-03-23 00:00:00
69,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15966,54,,B2,491 BEACH 44 STREET,,11691,2,0,2,2558,2000,2005,1,B2,605000,2020-11-25 00:00:00
70,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15968,14,,B2,426 BEACH 46 STREET,,11691,2,0,2,4280,2592,2004,1,B2,576500,2020-06-24 00:00:00
71,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15969,30,,B2,466 BEACH 47TH STREET,,11691,2,0,2,2253,1650,2003,1,B2,0,2020-02-05 00:00:00
72,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15972,6,,B9,414 BEACH 48TH STREET,,11691,2,0,2,2473,1869,1960,1,B9,0,2020-10-08 00:00:00
73,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,15972,19,,B9,448 BEACH 48TH STREET,,11691,2,0,2,2473,1869,1960,1,B9,650000,2020-08-04 00:00:00
74,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16005,37,,B2,62-27 DECOSTA AVENUE,,11692,2,0,2,3179,2103,2017,1,B2,1,2020-12-30 00:00:00
75,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16005,96,,B2,62-50 HILLMEYER ROAD,,11692,2,0,2,3179,2284,2019,1,B2,669000,2020-10-01 00:00:00
76,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16005,161,,B2,6259 DECOSTA AVENUE,,11692,2,0,2,3050,2223,2019,1,B2,660000,2020-03-03 00:00:00
77,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16005,162,,B2,N/A DECOSTA AVENUE,,11692,2,0,2,3267,2223,2019,1,B2,732122,2020-04-07 00:00:00
78,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16023,20,,B2,632 BEACH 64TH STREET,,11692,2,0,2,3400,2068,1996,1,B2,0,2020-11-03 00:00:00
79,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16025,1,,B2,65-41 BAYFIELD AVENUE,,11692,2,0,2,4000,2256,1960,1,B2,403908,2020-07-01 00:00:00
80,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16027,44,,B2,603 BEACH 66TH STREET,,11692,2,0,2,3950,2150,2001,1,B2,630000,2020-03-12 00:00:00
81,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,22,,B9,642 BEACH 69 STREET,,11692,2,0,2,2725,1848,1960,1,B9,0,2020-06-25 00:00:00
82,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16029,64,,B3,611 BEACH 68TH STREET,,11692,2,0,2,2750,2016,1960,1,B3,631000,2020-04-17 00:00:00
83,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16031,28,,B2,562 BEACH 65TH STREET,,11692,2,0,2,2500,1870,2018,1,B2,0,2020-10-27 00:00:00
84,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16031,60,,B9,523 BEACH 64 STREET,,11692,2,0,2,2950,2250,1960,1,B9,0,2020-04-25 00:00:00
85,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16031,62,,B9,521 BEACH 64TH STREET,,11692,2,0,2,2950,2250,1960,1,B9,515000,2020-02-07 00:00:00
86,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16034,19,,B2,5-40 BEACH 68 STREET,,11692,2,0,2,4000,1868,1930,1,B2,470000,2020-06-11 00:00:00
87,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16034,47,,B2,551 BEACH 67TH STREET,,11692,2,0,2,3000,1890,2004,1,B2,0,2020-09-24 00:00:00
88,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16037,40,,B9,469 BEACH 63 STREET,,11692,2,0,2,3550,2062,1940,1,B9,420000,2020-02-12 00:00:00
89,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16037,44,,B9,4-59 BEACH 63 STREET,,11692,2,0,2,2550,1932,1940,1,B9,326550,2020-06-03 00:00:00
90,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16042,44,,B9,455 BEACH 68TH ST,,11692,2,0,2,4000,2800,1910,1,B9,0,2020-06-24 00:00:00
91,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16042,48,,B1,449 BEACH 68TH,,11692,2,0,2,4000,4455,1930,1,B1,750000,2020-02-27 00:00:00
92,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16045,19,,B9,69-27 BAYFIELD AVENUE,,11692,2,0,2,3000,1512,1950,1,B9,395000,2020-04-22 00:00:00
93,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16045,62,,B9,69-46 DE COSTA AVENUE,,11692,2,0,2,2717,1890,1950,1,B9,510000,2020-12-10 00:00:00
94,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16046,14,,B9,69-49 DE COSTA AVENUE,,11692,2,0,2,2717,2016,1940,1,B9,175000,2020-07-13 00:00:00
95,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16046,24,,B9,69-27 DE COSTA AVENUE,,11692,2,0,2,2717,2578,1940,1,B9,645000,2020-12-22 00:00:00
96,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16047,46,,B3,69-32 ALMEDA AVENUE,,11692,2,0,2,2000,2176,1920,1,B3,574123,2020-07-10 00:00:00
97,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16047,46,,B3,69-32 ALMEDA AVENUE,,11692,2,0,2,2000,2176,1920,1,B3,260925,2021-01-26 00:00:00
98,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16048,1,,B2,69-63 ALMEDA AVE,,11692,2,0,2,3800,2100,2002,1,B2,335000,2020-06-29 00:00:00
99,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16052,5,,B2,69-49 HESSLER AVENUE,,11692,2,0,2,5000,2336,1930,1,B2,0,2020-10-22 00:00:00
100,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16062,15,,B2,74-11 HILLMEYER AVENUE,,11692,2,0,2,2500,1874,2019,1,B2,849000,2020-12-31 00:00:00
101,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16062,17,,B2,617 BARBADOES DRIVE,,11692,2,0,2,4000,2600,2009,1,B2,825000,2020-07-28 00:00:00
102,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16062,19,,B2,615 BARBADOES DRIVE,,11692,2,0,2,4000,2600,2009,1,B2,825000,2020-07-28 00:00:00
103,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16062,20,,B2,611 BARBADOES DRIVE,,11692,2,0,2,4000,2600,2009,1,B2,825000,2020-07-28 00:00:00
104,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16062,23,,B2,607 BARBADOES DRIVE,,11692,2,0,2,4000,2600,2009,1,B2,825000,2020-07-28 00:00:00
105,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16062,25,,B2,603 BARBADOES DRIVE,,11692,2,0,2,4000,2600,2009,1,B2,825000,2020-07-28 00:00:00
106,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16064,33,,B2,553 BEACH 72 STREET,,11692,2,0,2,3333,1932,2004,1,B2,466440,2020-03-12 00:00:00
107,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16065,31,,B2,72-21 BURCHELL AVE,,11692,2,0,2,2600,1225,1925,1,B2,305552,2021-01-19 00:00:00
108,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16067,33,,B3,451 BEACH 72 STREET,,11692,2,0,2,2000,700,1930,1,B3,480000,2020-12-22 00:00:00
109,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16078,15,,B3,335 BEACH 73 STREET,,11692,2,0,2,3000,1332,1920,1,B3,120000,2020-08-27 00:00:00
110,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16089,19,,B2,244 BEACH BREEZE PLACE,,11692,2,0,2,3300,2905,2004,1,B2,910000,2021-01-21 00:00:00
111,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16089,49,,B2,218 BEACH BREEZE PLACE,,11692,2,0,2,2943,2905,2004,1,B2,0,2021-01-08 00:00:00
112,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16092,15,,B2,7024 SANDY DUNE WAY,,11692,2,0,2,2781,2944,2007,1,B2,990000,2020-10-21 00:00:00
113,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16092,29,,B2,6919 CATAMARAN WAY,,11692,2,0,2,5218,2218,2007,1,B2,0,2020-12-19 00:00:00
114,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16092,55,,B2,6905 CORAL REEF WAY,,11692,2,0,2,2384,2926,2008,1,B2,908800,2020-07-27 00:00:00
115,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16096,8,,B2,1-78 BEACH 74 STREET,,11692,2,0,2,2193,2905,2006,1,B2,875000,2020-10-28 00:00:00
116,4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16096,14,,B2,73-19 ARVERNE MEWS DRIVE,,11692,2,0,2,1835,2438,2003,1,B2,590000,2020-10-29 00:00:00
117,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15838,61,,C0,311 BEACH 46 STREET,,11691,3,0,3,3804,2352,1920,1,C0,645000,2021-01-14 00:00:00
118,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,57,,C0,3-29 BEACH 65 STREET,,11692,3,0,3,3546,3000,2006,1,C0,13950000,2020-03-04 00:00:00
119,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,58,,C0,327 BEACH 65 STREET,,11692,3,0,3,2083,3000,2008,1,C0,13950000,2020-03-04 00:00:00
120,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,59,,C0,325 BEACH 65 STREET,,11692,3,0,3,2083,3000,2008,1,C0,13950000,2020-03-04 00:00:00
121,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,60,,C0,323 BEACH 65 STREET,,11692,3,0,3,2083,3000,2008,1,C0,13950000,2020-03-04 00:00:00
122,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,61,,C0,321 BEACH 65 STREET,,11692,3,0,3,2083,3000,2008,1,C0,13950000,2020-03-04 00:00:00
123,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,62,,C0,319 BEACH 65 STREET,,11692,3,0,3,2083,3000,2008,1,C0,13950000,2020-03-04 00:00:00
124,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,65,,C0,317 BEACH 65 STREET,,11692,3,0,3,4000,3000,2008,1,C0,13950000,2020-03-04 00:00:00
125,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,66,,C0,3-11 BEACH 65 STREET,,11692,3,0,3,3308,3000,2006,1,C0,13950000,2020-03-04 00:00:00
126,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,67,,C0,309 BEACH 65 STREET,,11692,3,0,3,2083,3000,2008,1,C0,13950000,2020-03-04 00:00:00
127,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,68,,C0,307 BEACH 65 STREET,,11692,3,0,3,2083,3000,2008,1,C0,13950000,2020-03-04 00:00:00
128,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,69,,C0,305 BEACH 65 STREET,,11692,3,0,3,2083,3000,2008,1,C0,13950000,2020-03-04 00:00:00
129,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,70,,C0,303 BEACH 65 STREET,,11692,3,0,3,2083,3000,2008,1,C0,13950000,2020-03-04 00:00:00
130,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15910,71,,C0,301 BEACH 65 STREET,,11692,3,0,3,3596,3000,2008,1,C0,13950000,2020-03-04 00:00:00
131,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16032,56,,C0,65-04 THURSBY AVENUE,,11692,3,0,3,4000,1886,1950,1,C0,230000,2020-02-14 00:00:00
132,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16033,54,,C0,533 BEACH 66 STREET,,11692,3,0,3,4000,2564,1925,1,C0,10000,2020-12-31 00:00:00
133,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16038,12,,C0,424 BEACH 65 STREET,,11692,3,0,3,4000,2454,1910,1,C0,299000,2020-06-22 00:00:00
134,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16064,22,,C0,72-15 ALMEDA AVENUE,,11692,3,0,3,4000,2259,1915,1,C0,0,2020-03-19 00:00:00
135,4,ARVERNE,03 THREE FAMILY DWELLINGS,1,16081,104,,C0,336 BEACH 70TH ST,,11692,3,0,3,3680,3375,2005,1,C0,0,2020-08-12 00:00:00
136,4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15904,1008,,R3,"188 BEACH 62ND STREET, 44A",44A,11692,1,,1,,,2007,1,R3,499999,2020-05-06 00:00:00
137,4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15932,1010,,R3,"6006 BEACH FRONT ROAD, 91",91,11692,1,,1,,,2007,1,R3,510000,2020-09-02 00:00:00
138,4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15933,1003,,R3,"156 BEACH 62 STREET, 52",52,11692,1,,1,,,2007,1,R3,330000,2020-07-31 00:00:00
139,4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15933,1009,,R3,"146 BEACH 62 STREET, 55",55,11692,1,,1,,,2007,1,R3,280000,2020-03-17 00:00:00
140,4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15933,1023,,R3,"124 BEACH 62 STREET, 62",62,11692,1,,1,,,2007,1,R3,293550,2020-03-17 00:00:00
141,4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15933,1037,,R3,"120 BEACH 62ND ST, 63",63,11692,1,,1,,,2007,1,R3,335000,2020-09-24 00:00:00
142,4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15933,1046,,R3,"108 BEACH 62 STREET, 67A",67A,11692,1,,1,,,2007,1,R3,520000,2020-12-22 00:00:00
143,4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15933,1067,,R3,"111 BEACH 61ST STREET, 78",78,11692,1,,1,,,2007,1,R3,218490,2020-05-27 00:00:00
144,4,ARVERNE,04 TAX CLASS 1 CONDOS,1A,15933,1067,,R3,"111 BEACH 61 STREET, 78",78,11692,1,,1,,,2007,1,R3,275000,2020-09-17 00:00:00
145,4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,15838,51,,V0,N/A BEACH 46 STREET,,11691,0,0,0,3804,0,,1,V0,215000,2021-01-29 00:00:00
146,4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,15849,17,,V0,N/A ROCKAWAY BEACH BLVD,,11691,0,0,0,2936,0,,1,V0,80000,2020-02-07 00:00:00
147,4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,15849,17,,V0,N/A ROCKAWAY BEACH BLVD,,11691,0,0,0,2936,0,,1,V0,100000,2021-01-20 00:00:00
148,4,ARVERNE,05 TAX CLASS 1 VACANT LAND,1B,15905,1,,V0,N/A ROCKAWAY BEACH BLVD,,11692,0,0,0,22390,0,,1,V0,0,2020-12-10 00:00:00
